Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
150000,1.155304,9.517477,0.353902,0.000587,0.12,0.05,14.74,1;
150000,1.172262,9.654838,0.358828,0.000565,0.12,0.04,14.99,1;
150000,1.163410,9.153901,0.355437,0.000578,0.10,0.04,14.69,1;
150000,1.159362,9.928855,0.357758,0.000575,0.11,0.05,17.89,0;
150000,1.156662,9.307594,0.358208,0.000568,0.12,0.04,16.27,1;
150000,1.156236,9.312053,0.354508,0.000570,0.07,0.08,15.14,1;
150000,1.156513,8.818198,0.354789,0.000559,0.10,0.06,14.88,1;
150000,1.155805,9.801119,0.356146,0.000553,0.22,0.05,15.16,1;
150000,1.162289,9.116424,0.352283,0.000556,0.10,0.06,17.18,0;
150000,1.168750,9.519326,0.351878,0.000558,0.21,0.06,16.31,1;
150000,1.159759,11.049343,0.353824,0.000580,0.09,0.07,17.04,0;
150000,1.172713,9.852351,0.357766,0.000572,0.09,0.05,15.69,0;
150000,1.155938,10.482115,0.356105,0.000589,0.10,0.05,16.23,0;
150000,1.158835,9.718607,0.353322,0.000552,0.11,0.05,15.26,1;
150000,1.157495,9.943786,0.353264,0.000583,0.12,0.05,15.41,1;
150000,1.164753,10.477768,0.353829,0.000560,0.14,0.03,15.68,1;
150000,1.154675,10.253334,0.354959,0.000562,0.18,0.10,15.94,1;
150000,1.172262,9.654838,0.358828,0.000565,0.12,0.04,14.99,1;
150000,1.156383,7.368422,0.360474,0.000608,0.22,0.06,16.40,1;
150000,1.155371,9.891733,0.353945,0.000566,0.09,0.06,16.27,1;
150000,1.164532,9.112381,0.353834,0.000555,0.13,0.05,16.33,1;
150000,1.154870,9.000357,0.352904,0.000575,0.07,0.08,16.21,0;
150000,1.152270,9.684210,0.357392,0.000611,0.09,0.06,15.76,0;
150000,1.168400,9.911381,0.358041,0.000565,0.13,0.03,15.69,1;
150000,1.161627,6.728372,0.355198,0.000577,0.09,0.07,14.46,1;
