Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
150000,1.204576,25.361079,0.351407,0.000568,0.11,0.05,27.42,0;
150000,1.156949,25.388089,0.352297,0.000564,0.06,0.07,27.43,0;
150000,1.153460,25.421740,0.350995,0.000561,0.07,0.06,27.48,0;
150000,1.168273,25.417902,0.351749,0.000558,0.10,0.06,27.46,0;
150000,1.156491,25.714129,0.351028,0.000567,0.09,0.08,30.33,0;
150000,1.155564,25.443194,0.351105,0.000567,0.08,0.08,27.52,0;
150000,1.197452,25.573889,0.351131,0.000586,0.09,0.05,27.65,0;
150000,1.144959,25.598199,0.349176,0.000565,0.09,0.06,27.60,0;
150000,1.161894,25.426518,0.350992,0.000566,0.10,0.05,28.59,0;
150000,1.162695,25.383818,0.350997,0.000565,0.12,0.04,27.40,0;
150000,1.148351,25.516021,0.349839,0.000558,0.11,0.06,27.60,0;
150000,1.186462,25.387109,0.349849,0.000561,0.11,0.05,27.42,0;
150000,1.146436,25.546713,0.349846,0.000559,0.11,0.05,27.60,0;
150000,1.151557,25.338486,0.350825,0.000563,0.11,0.06,27.41,0;
150000,1.160874,25.476066,0.350209,0.000571,0.10,0.06,27.54,0;
150000,1.148403,25.322320,0.350063,0.000565,0.12,0.04,27.38,0;
150000,1.149184,25.465347,0.350129,0.000565,0.12,0.05,27.48,0;
150000,1.185334,25.363815,0.349973,0.000559,0.11,0.04,27.44,0;
150000,1.151115,25.351481,0.349637,0.000571,0.07,0.08,29.77,0;
150000,1.153805,25.432232,0.349760,0.000561,0.07,0.09,29.64,0;
150000,1.187145,25.375002,0.350126,0.000568,0.12,0.03,27.44,0;
150000,1.148773,25.455305,0.350403,0.000567,0.11,0.05,27.51,0;
150000,1.148691,25.506006,0.350325,0.000569,0.09,0.07,27.56,0;
150000,1.188277,25.530731,0.349956,0.000564,0.09,0.05,27.60,0;
150000,1.146548,25.484615,0.350072,0.000564,0.08,0.05,27.51,0;
