Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
1000000,0.892723,22.374736,1.168782,0.000000,0.05,0.09,24.23,0;
1000000,0.890713,23.069001,1.168400,0.000000,0.06,0.10,27.57,0;
1000000,0.901343,22.491348,1.173239,0.000000,0.13,0.04,24.31,0;
1000000,0.908353,22.303323,1.169757,0.000000,0.11,0.05,25.87,0;
1000000,0.867123,22.420935,1.167690,0.000000,0.10,0.06,26.70,0;
1000000,0.905466,22.476439,1.171910,0.000000,0.10,0.05,24.45,0;
1000000,0.908068,22.709272,1.173221,0.000000,0.12,0.04,24.62,0;
1000000,0.872782,22.818255,1.171305,0.000000,0.12,0.05,24.61,0;
1000000,0.906314,22.325792,1.169302,0.000000,0.07,0.08,26.37,0;
1000000,0.899372,22.393772,1.174227,0.000000,0.09,0.08,24.23,0;
1000000,0.911966,22.379648,1.189048,0.000000,0.11,0.05,25.65,0;
1000000,0.866141,22.328645,1.170881,0.000000,0.12,0.06,25.72,0;
1000000,0.874576,22.980094,1.168727,0.000000,0.11,0.04,24.86,0;
1000000,0.866329,22.366180,1.178535,0.000000,0.07,0.08,25.01,0;
1000000,0.868420,22.771489,1.171314,0.000000,0.12,0.02,25.74,0;
1000000,0.867147,22.841924,1.161308,0.000000,0.12,0.04,27.32,0;
1000000,0.899701,22.498102,1.164768,0.000000,0.09,0.07,24.34,0;
1000000,0.949330,22.324558,1.165032,0.000000,0.10,0.06,24.32,0;
1000000,0.906693,22.702532,1.165864,0.000000,0.07,0.07,24.59,0;
1000000,0.900067,22.277985,1.164839,0.000000,0.09,0.09,24.17,0;
1000000,0.865382,22.648297,1.166282,0.000000,0.10,0.06,26.84,0;
1000000,0.905778,22.463412,1.173427,0.000000,0.10,0.06,24.46,0;
1000000,0.898486,22.511588,1.169532,0.000000,0.11,0.03,24.38,0;
1000000,0.942215,22.475706,1.163048,0.000000,0.12,0.05,26.38,0;
1000000,0.908760,22.432781,1.163429,0.000000,0.12,0.04,24.49,0;
