Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
150000,1.152851,25.404898,0.349929,0.000567,0.10,0.07,27.63,0;
150000,1.193478,25.649128,0.350240,0.000574,0.10,0.06,27.74,0;
150000,1.188666,25.468566,0.350557,0.000568,0.10,0.06,27.53,0;
150000,1.150960,25.338268,0.349576,0.000562,0.12,0.06,27.39,0;
150000,1.194427,25.637076,0.349478,0.000568,0.10,0.07,27.71,0;
150000,1.190680,25.374629,0.351422,0.000566,0.08,0.06,27.44,0;
150000,1.156666,25.348682,0.350171,0.000574,0.10,0.07,30.05,0;
150000,1.152627,25.462409,0.350710,0.000596,0.11,0.05,27.51,0;
150000,1.153232,25.536122,0.349909,0.000564,0.13,0.03,27.67,0;
150000,1.153449,25.350778,0.350377,0.000555,0.08,0.06,27.40,0;
150000,1.146227,25.622900,0.350495,0.000563,0.11,0.06,27.67,0;
150000,1.149966,25.416150,0.350010,0.000565,0.10,0.06,27.50,0;
150000,1.206426,25.420849,0.351726,0.000564,0.10,0.05,27.53,0;
150000,1.149032,25.684699,0.350791,0.000566,0.08,0.07,27.72,0;
150000,1.155776,25.425116,0.351743,0.000567,0.11,0.05,27.49,0;
150000,1.164809,25.351351,0.350599,0.000563,0.16,0.01,27.41,0;
150000,1.149620,25.416171,0.350105,0.000565,0.13,0.03,27.45,0;
150000,1.169116,25.354965,0.350405,0.000572,0.11,0.05,27.43,0;
150000,1.151539,25.491948,0.351294,0.000556,0.09,0.08,30.19,0;
150000,1.208526,25.437838,0.351916,0.000558,0.11,0.04,27.53,0;
150000,1.152146,25.436018,0.350699,0.000567,0.12,0.04,29.92,0;
150000,1.149368,25.728937,0.351177,0.000587,0.13,0.04,27.75,0;
150000,1.160020,25.437361,0.350898,0.000566,0.15,0.03,30.16,0;
150000,1.185894,25.334784,0.350387,0.000575,0.06,0.10,27.39,0;
150000,1.159745,25.423637,0.351968,0.000561,0.10,0.06,27.49,0;
