Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
10000,0.035775,0.398942,0.011830,0.000248,0.29,0.08,1.29,29;
10000,0.036013,0.354482,0.010993,0.000247,0.16,0.10,1.24,21;
10000,0.048153,0.355741,0.010957,0.000242,0.27,0.10,1.28,29;
10000,0.036135,0.403136,0.011755,0.000251,0.12,0.05,11.44,1;
10000,0.035886,0.406637,0.011768,0.000240,0.11,0.05,1.29,12;
10000,0.036444,0.357014,0.011038,0.000238,0.31,0.08,1.27,31;
10000,0.036079,0.359390,0.011041,0.000241,0.08,0.06,1.27,11;
10000,0.035848,0.397147,0.011557,0.000245,0.10,0.05,3.70,4;
10000,0.052842,0.381943,0.011540,0.000250,0.31,0.06,1.29,29;
10000,0.035824,0.388526,0.012452,0.000244,0.21,0.05,1.27,20;
10000,0.037449,0.355258,0.011015,0.000240,0.29,0.07,1.23,29;
10000,0.035885,0.355725,0.011002,0.000241,0.18,0.07,1.28,20;
10000,0.036393,0.389423,0.011683,0.000241,0.17,0.09,1.27,20;
10000,0.036061,0.355202,0.011021,0.000241,0.21,0.04,1.24,21;
10000,0.035825,0.362747,0.011011,0.000239,0.26,0.11,1.29,29;
10000,0.035808,0.387443,0.011898,0.000243,0.22,0.04,1.29,20;
10000,0.036118,0.362018,0.011038,0.000243,0.29,0.10,1.26,31;
10000,0.037011,0.356511,0.011011,0.000245,0.20,0.06,1.28,21;
10000,0.036165,0.402438,0.012214,0.000237,0.19,0.08,1.29,21;
10000,0.036584,0.355203,0.011114,0.000243,0.08,0.07,1.25,12;
10000,0.035870,0.355808,0.011091,0.000245,0.29,0.08,1.28,29;
10000,0.036293,0.402809,0.011753,0.000241,0.18,0.08,1.29,20;
10000,0.035696,0.355822,0.010964,0.000242,0.28,0.09,1.23,30;
10000,0.035979,0.355127,0.010896,0.000248,0.33,0.05,1.29,29;
10000,0.042480,0.393194,0.012064,0.000244,0.12,0.05,1.30,14;
