Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
1000000,0.909378,10.395653,1.200379,0.000000,0.09,0.06,16.91,0;
1000000,0.873637,10.336442,1.199692,0.000000,0.12,0.05,14.86,1;
1000000,0.908215,10.359162,1.201104,0.000000,0.12,0.05,13.19,1;
1000000,0.913018,10.527158,1.201303,0.000000,0.10,0.07,12.44,1;
1000000,0.912058,10.320281,1.202063,0.000000,0.10,0.06,12.21,1;
1000000,0.932162,10.423082,1.199604,0.000000,0.09,0.07,12.38,1;
1000000,0.874581,10.319075,1.205377,0.000000,0.10,0.07,12.14,1;
1000000,0.872063,10.368823,1.204676,0.000000,0.11,0.04,12.22,1;
1000000,0.911357,10.346271,1.197623,0.000000,0.12,0.05,12.28,1;
1000000,0.914939,10.344825,1.207012,0.000000,0.10,0.04,12.29,1;
1000000,0.914657,10.499626,1.200597,0.000000,0.06,0.10,12.44,1;
1000000,0.872209,10.322384,1.202503,0.000000,0.09,0.06,12.13,1;
1000000,0.876028,10.361551,1.205206,0.000000,0.09,0.07,12.22,1;
1000000,0.918349,10.334999,1.197384,0.000000,0.09,0.06,14.31,1;
1000000,0.913582,10.406478,1.199192,0.000000,0.09,0.06,12.27,1;
1000000,0.875736,10.351899,1.202333,0.000000,0.10,0.05,12.20,1;
1000000,0.878414,10.402189,1.213256,0.000000,0.07,0.07,12.23,1;
1000000,0.874708,10.338649,1.206001,0.000000,0.11,0.03,12.15,1;
1000000,0.913339,10.407966,1.206653,0.000000,0.09,0.08,12.31,1;
1000000,0.909377,10.393568,1.203383,0.000000,0.11,0.06,12.29,1;
1000000,0.880850,10.372599,1.201415,0.000000,0.11,0.06,14.25,1;
1000000,0.959929,10.407336,1.200703,0.000000,0.09,0.07,14.60,1;
1000000,0.872454,10.593716,1.192519,0.000000,0.10,0.07,14.63,1;
1000000,0.940615,10.443298,1.201933,0.000000,0.09,0.06,12.32,1;
1000000,0.871521,10.319958,1.192506,0.000000,0.05,0.11,12.21,1;
