Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
409600,0.964489,15.102713,0.821392,0.374993,0.09,0.06,19.70,0;
409600,0.998193,14.903313,0.817474,0.372560,0.09,0.06,24.45,0;
409600,0.970803,15.025221,0.818971,0.370653,0.08,0.06,16.95,0;
409600,0.997967,14.892684,0.820746,0.369921,0.09,0.05,16.85,0;
409600,0.971204,15.077392,0.818059,0.370191,0.08,0.09,17.02,1;
409600,0.965839,14.939776,0.819111,0.373503,0.10,0.07,22.24,0;
409600,0.974162,14.964907,0.819774,0.379465,0.13,0.04,16.92,1;
409600,0.960063,14.975933,0.815904,0.381082,0.12,0.05,19.59,0;
409600,0.969242,14.920842,0.815591,0.370309,0.06,0.09,16.88,0;
409600,0.958280,14.943310,0.817274,0.368410,0.10,0.05,19.52,0;
409600,0.950656,14.983490,0.817175,0.373751,0.10,0.07,16.91,1;
409600,0.954256,15.030553,0.819607,0.369993,0.10,0.06,22.26,0;
409600,0.965401,15.053295,0.820168,0.375965,0.10,0.06,17.00,1;
409600,0.952883,15.244453,0.818331,0.372414,0.09,0.06,22.45,0;
409600,1.016319,15.029793,0.820155,0.382713,0.10,0.06,17.59,0;
409600,0.968851,14.941513,0.821259,0.376430,0.13,0.03,22.18,0;
409600,0.953237,14.918022,0.818628,0.371947,0.08,0.08,17.58,0;
409600,0.955753,15.064338,0.815894,0.371413,0.12,0.06,22.32,0;
409600,0.956920,15.221888,0.820280,0.367117,0.14,0.03,18.76,0;
409600,0.963059,15.049014,0.819350,0.376420,0.11,0.03,24.98,0;
409600,0.997470,14.986220,0.816548,0.371363,0.10,0.06,16.98,1;
409600,0.957679,14.970451,0.813856,0.368994,0.09,0.06,22.21,0;
409600,0.960179,15.049814,0.816805,0.368612,0.09,0.07,16.98,0;
409600,0.995528,15.019734,0.821564,0.371150,0.12,0.05,19.64,0;
409600,0.956402,15.026208,0.817044,0.377771,0.11,0.06,16.93,1;
