Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
409600,0.959238,9.688085,0.819674,0.380799,0.10,0.06,15.07,1;
409600,0.956331,8.783804,0.819265,0.380147,0.08,0.06,16.54,0;
409600,0.960655,9.511030,0.821759,0.382415,0.11,0.05,13.93,1;
409600,0.960068,9.339183,0.816384,0.377475,0.08,0.07,14.25,1;
409600,0.961453,8.740198,0.819674,0.376505,0.10,0.06,16.03,1;
409600,0.959100,8.209178,0.819003,0.378166,0.09,0.06,13.96,1;
409600,0.956613,8.475315,0.817752,0.383508,0.08,0.08,14.63,1;
409600,0.960050,9.057923,0.816886,0.379625,0.10,0.04,14.61,1;
409600,0.962008,8.790289,0.816423,0.382487,0.13,0.03,14.17,1;
409600,0.955292,7.894404,0.819138,0.378966,0.11,0.05,12.87,1;
409600,0.969575,8.522563,0.815089,0.386076,0.09,0.06,16.62,0;
409600,0.964725,7.778943,0.815377,0.375719,0.10,0.06,12.81,1;
409600,0.954262,8.123288,0.812625,0.377762,0.09,0.07,21.41,0;
409600,0.958604,8.306535,0.817026,0.381228,0.14,0.02,13.36,1;
409600,0.956649,8.506047,0.814647,0.383676,0.13,0.03,16.29,1;
409600,0.993938,9.332082,0.813824,0.384702,0.11,0.06,16.66,1;
409600,0.968688,8.249262,0.815110,0.385209,0.06,0.10,16.24,1;
409600,0.956185,8.634203,0.818694,0.378360,0.07,0.10,16.29,1;
409600,0.976536,8.714837,0.813809,0.392566,0.11,0.05,17.02,1;
409600,0.953211,9.037208,0.818484,0.378702,0.09,0.07,14.81,1;
409600,0.966120,10.471363,0.819586,0.379431,0.08,0.08,16.29,1;
409600,0.956205,8.719426,0.819006,0.380093,0.09,0.08,18.99,0;
409600,0.957328,8.359133,0.821054,0.377682,0.06,0.08,13.45,1;
409600,0.957747,9.606973,0.815772,0.381065,0.09,0.04,16.12,0;
409600,0.961659,9.073329,0.819469,0.378478,0.13,0.04,14.61,1;
