Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
51200,0.120750,0.684789,0.074538,0.054535,0.23,0.03,1.85,14;
51200,0.121619,0.617671,0.074352,0.051673,0.13,0.03,2.08,8;
51200,0.123758,0.697663,0.069044,0.048805,0.08,0.08,2.14,8;
51200,0.121832,0.596154,0.069869,0.047531,0.10,0.06,1.83,9;
51200,0.120106,0.669464,0.069686,0.048532,0.11,0.05,2.13,7;
51200,0.126087,0.734993,0.070971,0.048196,0.09,0.06,9.01,1;
51200,0.120029,0.715881,0.068815,0.048961,0.09,0.06,1.88,8;
51200,0.122901,0.877744,0.069969,0.048119,0.11,0.03,2.07,7;
51200,0.119661,0.758875,0.070508,0.048041,0.11,0.05,2.12,8;
51200,0.126550,0.694598,0.069608,0.049033,0.09,0.07,2.17,8;
51200,0.121676,0.718390,0.073680,0.053032,0.09,0.09,1.87,9;
51200,0.125821,0.533957,0.070163,0.049276,0.10,0.06,2.14,7;
51200,0.124784,0.589840,0.069734,0.050005,0.11,0.03,1.86,7;
51200,0.123994,0.632982,0.069766,0.047771,0.14,0.03,1.88,9;
51200,0.120112,0.756372,0.070912,0.051335,0.09,0.06,2.05,7;
51200,0.120319,0.793547,0.070123,0.048001,0.10,0.05,1.87,8;
51200,0.123723,0.497477,0.069851,0.049068,0.14,0.03,2.13,8;
51200,0.121034,0.600795,0.069982,0.048134,0.06,0.10,1.87,8;
51200,0.119770,0.615146,0.070272,0.048485,0.07,0.10,2.00,8;
51200,0.121581,0.608297,0.069816,0.048057,0.22,0.05,1.83,15;
51200,0.119642,0.641880,0.075024,0.058567,0.22,0.06,4.03,7;
51200,0.120147,0.512140,0.069406,0.048921,0.08,0.07,1.97,8;
51200,0.125948,0.522258,0.073641,0.057569,0.11,0.07,2.04,9;
51200,0.120709,0.601167,0.069111,0.047943,0.11,0.06,2.18,8;
51200,0.120549,0.740565,0.070123,0.049222,0.12,0.05,1.95,8;
