Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
409600,0.955058,7.184437,0.823092,0.392133,0.21,0.06,10.63,2;
409600,0.960852,6.513145,0.816589,0.375181,0.13,0.03,13.78,1;
409600,0.958471,6.731868,0.821033,0.376128,0.22,0.05,10.83,2;
409600,0.951120,6.874826,0.849604,0.442266,0.22,0.05,11.17,2;
409600,0.971457,6.533898,0.818128,0.381794,0.21,0.06,11.05,2;
409600,0.963059,6.090454,0.817291,0.378263,0.12,0.04,10.44,1;
409600,0.963672,6.760922,0.831462,0.400870,0.20,0.06,11.72,2;
409600,0.956591,7.026459,0.841928,0.407019,0.13,0.02,11.67,1;
409600,0.980837,7.024787,0.863497,0.451666,0.20,0.07,11.81,2;
409600,0.963299,7.173833,0.819993,0.377873,0.11,0.05,11.13,1;
409600,0.949618,7.311688,0.833968,0.411493,0.20,0.08,14.54,1;
409600,0.979349,7.375689,0.846378,0.474293,0.09,0.07,11.32,1;
409600,0.973900,6.863608,0.833622,0.385011,0.11,0.06,10.99,1;
409600,0.957049,6.362798,0.840004,0.406392,0.08,0.08,18.72,0;
409600,0.958364,6.263394,0.845990,0.407408,0.21,0.06,10.79,2;
409600,0.951259,7.240925,0.833086,0.381834,0.18,0.08,14.64,1;
409600,0.954776,6.533801,0.853894,0.415036,0.11,0.05,10.87,1;
409600,0.971232,6.391373,0.856202,0.457270,0.18,0.09,10.44,2;
409600,0.967957,6.752006,0.839243,0.447595,0.10,0.06,11.13,1;
409600,0.994785,6.268005,0.851330,0.453479,0.07,0.09,17.07,1;
409600,0.989048,7.048308,0.854333,0.426894,0.09,0.07,12.59,1;
409600,0.950312,6.452478,0.827531,0.402532,0.20,0.06,11.05,2;
409600,0.988799,6.487370,0.879752,0.438184,0.20,0.06,11.37,2;
409600,0.959420,6.585257,0.865928,0.408690,0.22,0.04,11.33,2;
409600,1.026137,6.328991,0.861085,0.424744,0.10,0.05,11.29,1;
