Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
10000,0.036092,0.390504,0.011582,0.000244,0.09,0.07,1.57,10;
10000,0.036402,0.356061,0.011014,0.000249,0.29,0.07,1.22,29;
10000,0.037141,0.357826,0.010980,0.000248,0.21,0.07,1.28,22;
10000,0.035669,0.411577,0.012065,0.000230,0.37,0.11,1.47,33;
10000,0.036725,0.354524,0.010983,0.000247,0.28,0.10,1.25,31;
10000,0.050787,0.356511,0.010938,0.000244,0.18,0.08,1.28,20;
10000,0.036632,0.394391,0.011350,0.000245,0.32,0.05,1.29,29;
10000,0.035958,0.354541,0.010947,0.000239,0.23,0.04,1.26,22;
10000,0.036065,0.359082,0.010996,0.000244,0.22,0.04,1.28,21;
10000,0.036306,0.397695,0.011763,0.000242,0.18,0.08,1.29,21;
10000,0.035847,0.365105,0.010959,0.000246,0.12,0.04,1.26,13;
10000,0.036066,0.354999,0.011028,0.000245,0.12,0.05,1.30,13;
10000,0.037200,0.402813,0.012158,0.000245,0.19,0.07,1.29,21;
10000,0.036317,0.355953,0.011065,0.000247,0.09,0.08,1.21,14;
10000,0.054334,0.354538,0.011008,0.000249,0.26,0.11,1.30,29;
10000,0.036460,0.389657,0.011826,0.000239,0.09,0.06,1.29,12;
10000,0.035879,0.355743,0.010988,0.000242,0.17,0.11,1.27,23;
10000,0.036049,0.362069,0.011039,0.000241,0.29,0.08,1.29,29;
10000,0.037058,0.387129,0.011590,0.000243,0.30,0.06,1.26,29;
10000,0.035995,0.360437,0.011072,0.000251,0.12,0.03,1.27,12;
10000,0.036210,0.361610,0.010937,0.000246,0.34,0.03,1.29,29;
10000,0.035966,0.388971,0.011578,0.000247,0.23,0.05,1.28,22;
10000,0.035832,0.358718,0.010930,0.000242,0.12,0.03,1.25,12;
10000,0.035646,0.354495,0.011133,0.000243,0.11,0.06,1.31,13;
10000,0.035782,0.403150,0.011851,0.000249,0.11,0.04,1.29,12;
