Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
10000,0.037528,0.244774,0.011526,0.000263,0.18,0.10,1.21,23;
10000,0.036128,0.212782,0.010390,0.000244,0.19,0.07,1.21,21;
10000,0.035701,0.215571,0.010428,0.000241,0.09,0.06,6.34,2;
10000,0.036252,0.247350,0.011692,0.000261,0.30,0.08,1.20,32;
10000,0.035731,0.212400,0.010513,0.000242,0.11,0.05,1.18,14;
10000,0.036127,0.216602,0.010591,0.000238,0.17,0.08,1.15,22;
10000,0.035693,0.213953,0.010410,0.000241,0.11,0.04,1.21,13;
10000,0.035900,0.213307,0.010457,0.000237,0.10,0.06,2.74,6;
10000,0.035735,0.215154,0.010429,0.000247,0.13,0.04,1.17,14;
10000,0.047859,0.213889,0.010498,0.000248,0.21,0.05,1.21,22;
10000,0.035782,0.213847,0.010397,0.000239,0.21,0.07,1.20,23;
10000,0.036282,0.215947,0.010515,0.000238,0.15,0.12,1.20,22;
10000,0.036085,0.214646,0.010418,0.000244,0.33,0.05,1.16,33;
10000,0.048394,0.212815,0.010405,0.000242,0.29,0.07,1.18,30;
10000,0.036132,0.215385,0.010471,0.000237,0.26,0.10,1.17,32;
10000,0.035926,0.213192,0.010501,0.000237,0.18,0.06,1.19,21;
10000,0.035784,0.214127,0.010465,0.000262,0.10,0.05,1.13,14;
10000,0.036350,0.213370,0.010523,0.000245,0.28,0.10,1.21,32;
10000,0.036306,0.214069,0.010529,0.000241,0.20,0.07,1.18,23;
10000,0.044864,0.213009,0.010507,0.000238,0.17,0.08,1.21,21;
10000,0.036320,0.213166,0.010453,0.000238,0.20,0.07,1.17,24;
10000,0.036025,0.219924,0.010519,0.000242,0.15,0.11,1.22,21;
10000,0.037204,0.214613,0.010475,0.000243,0.09,0.06,1.17,13;
10000,0.037117,0.213036,0.010432,0.000247,0.31,0.06,1.22,31;
10000,0.035864,0.214021,0.010469,0.000234,0.29,0.09,1.15,33;
