Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
51200,0.124330,1.121209,0.070356,0.047898,0.08,0.06,2.10,6;
51200,0.120152,1.130490,0.070152,0.047455,0.11,0.05,2.14,8;
51200,0.121433,1.128697,0.070283,0.047200,0.13,0.03,11.30,1;
51200,0.120405,1.125597,0.070287,0.047011,0.13,0.03,2.12,7;
51200,0.124843,1.139556,0.070278,0.047441,0.08,0.07,2.14,7;
51200,0.119923,1.133395,0.070285,0.047678,0.11,0.05,2.12,7;
51200,0.119439,1.126425,0.070354,0.047546,0.11,0.03,2.10,7;
51200,0.119842,1.148636,0.070429,0.047286,0.10,0.07,2.15,7;
51200,0.121831,1.132938,0.070665,0.046830,0.05,0.09,2.12,7;
51200,0.120216,1.122838,0.070092,0.047542,0.07,0.08,2.11,7;
51200,0.120165,1.146845,0.070284,0.047160,0.08,0.06,2.14,7;
51200,0.120748,1.133323,0.070319,0.048102,0.09,0.07,2.12,7;
51200,0.121459,1.135100,0.070360,0.047933,0.11,0.05,3.19,5;
51200,0.120961,1.149744,0.070422,0.047950,0.09,0.05,2.12,7;
51200,0.123883,1.154716,0.070489,0.048061,0.13,0.04,2.15,8;
51200,0.121037,1.140125,0.070288,0.047913,0.10,0.06,2.14,7;
51200,0.124583,1.128185,0.070367,0.047983,0.11,0.06,2.13,8;
51200,0.120926,1.141513,0.070246,0.047069,0.08,0.06,2.13,7;
51200,0.119280,1.123760,0.070401,0.047250,0.15,0.03,2.13,8;
51200,0.119747,1.133551,0.070631,0.047560,0.14,0.03,2.11,8;
51200,0.124421,1.142931,0.070504,0.047526,0.09,0.06,2.13,7;
51200,0.120504,1.133665,0.070515,0.047506,0.09,0.07,2.13,7;
51200,0.120074,1.134526,0.070422,0.047507,0.08,0.07,2.12,7;
51200,0.120147,1.135058,0.070356,0.047105,0.12,0.04,2.12,7;
51200,0.119654,1.127965,0.070354,0.047024,0.11,0.04,2.13,7;
