Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
204800,0.486188,6.424487,0.367590,0.187027,0.14,0.02,8.01,2;
204800,0.483691,6.438012,0.364217,0.189655,0.09,0.06,7.82,2;
204800,0.482313,6.425756,0.367662,0.188567,0.10,0.06,7.81,2;
204800,0.480938,6.447513,0.366688,0.189040,0.11,0.05,20.36,0;
204800,0.478406,6.433018,0.366795,0.187163,0.06,0.09,7.82,2;
204800,0.480883,6.522035,0.366828,0.185512,0.12,0.05,7.91,2;
204800,0.482031,6.367060,0.362473,0.185985,0.08,0.08,11.73,1;
204800,0.500574,6.402601,0.368370,0.188575,0.09,0.08,10.02,1;
204800,0.490767,6.440659,0.366940,0.190644,0.10,0.06,8.06,2;
204800,0.482135,6.444798,0.367704,0.188816,0.11,0.05,8.10,2;
204800,0.485777,6.546494,0.367750,0.190138,0.11,0.05,8.14,2;
204800,0.479496,6.389542,0.367542,0.185499,0.13,0.02,8.09,1;
204800,0.486245,6.363369,0.367629,0.186803,0.08,0.08,7.74,2;
204800,0.483698,6.372028,0.366751,0.189375,0.11,0.05,8.12,2;
204800,0.490835,6.381859,0.366125,0.192007,0.11,0.05,8.16,2;
204800,0.481772,6.391787,0.366956,0.188084,0.11,0.05,8.08,2;
204800,0.485241,6.357900,0.367132,0.190410,0.12,0.05,8.12,2;
204800,0.506613,6.388128,0.366626,0.186984,0.07,0.07,7.79,2;
204800,0.488066,6.339751,0.366418,0.187156,0.10,0.07,8.06,2;
204800,0.487020,6.335524,0.363835,0.188316,0.10,0.07,7.73,2;
204800,0.478963,6.479036,0.367087,0.188657,0.11,0.05,8.16,2;
204800,0.483031,6.415911,0.365849,0.190157,0.13,0.04,8.11,2;
204800,0.481468,6.473432,0.366169,0.186820,0.09,0.06,7.85,1;
204800,0.480013,6.423336,0.367388,0.186172,0.12,0.03,7.81,2;
204800,0.498963,6.344557,0.366759,0.189071,0.10,0.03,7.95,1;
