Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
204800,0.478149,3.155196,0.385298,0.216387,0.22,0.02,10.74,2;
204800,0.482050,3.035027,0.367540,0.191078,0.06,0.08,5.52,2;
204800,0.479121,2.622473,0.368083,0.190337,0.23,0.04,5.35,5;
204800,0.477410,2.781302,0.368754,0.189786,0.11,0.06,10.55,1;
204800,0.496759,3.347401,0.374899,0.217306,0.09,0.06,8.16,1;
204800,0.479491,3.646913,0.387360,0.233477,0.14,0.03,8.11,2;
204800,0.485033,3.200214,0.375800,0.197779,0.11,0.05,8.14,2;
204800,0.478857,3.150132,0.371719,0.188680,0.10,0.06,5.35,3;
204800,0.506604,3.267779,0.370117,0.196831,0.19,0.09,5.77,4;
204800,0.479815,3.079067,0.369212,0.192478,0.18,0.09,5.69,4;
204800,0.478861,3.020656,0.368177,0.190343,0.09,0.05,8.01,1;
204800,0.478899,2.960233,0.372546,0.209209,0.20,0.06,8.14,3;
204800,0.491733,2.780587,0.368195,0.194194,0.10,0.05,8.12,1;
204800,0.481146,3.369536,0.366716,0.187033,0.05,0.11,10.78,1;
204800,0.478683,3.227552,0.368051,0.192281,0.18,0.08,7.07,3;
204800,0.480521,3.145229,0.370680,0.191969,0.19,0.07,5.72,4;
204800,0.490043,3.298515,0.375970,0.213832,0.12,0.04,6.08,2;
204800,0.476536,3.300043,0.381367,0.209677,0.11,0.06,5.67,3;
204800,0.479365,3.067336,0.366268,0.188759,0.20,0.05,8.18,3;
204800,0.527560,3.004839,0.368903,0.194555,0.23,0.05,8.10,3;
204800,0.476725,3.079316,0.380086,0.221413,0.20,0.05,8.09,3;
204800,0.482639,3.063197,0.369077,0.191233,0.19,0.07,5.42,4;
204800,0.498373,3.237476,0.367322,0.189164,0.21,0.04,7.86,3;
204800,0.478591,3.160481,0.371216,0.198928,0.11,0.05,10.82,1;
204800,0.478105,3.207225,0.383946,0.228930,0.07,0.10,5.67,3;
