Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
204800,0.485349,4.173809,0.366356,0.190171,0.10,0.05,7.91,2;
204800,0.480152,3.798633,0.366172,0.192154,0.13,0.03,16.19,1;
204800,0.483336,3.986741,0.365743,0.189951,0.11,0.04,8.09,1;
204800,0.484416,3.540169,0.364838,0.192651,0.11,0.05,8.14,2;
204800,0.482361,4.689846,0.367234,0.191611,0.09,0.07,8.18,2;
204800,0.482513,4.055715,0.362652,0.190781,0.08,0.07,8.04,1;
204800,0.478779,3.854330,0.366158,0.190451,0.10,0.06,8.44,2;
204800,0.480924,3.825404,0.363901,0.189524,0.09,0.06,7.82,2;
204800,0.484992,3.636509,0.364133,0.192079,0.12,0.04,8.20,2;
204800,0.484149,3.701209,0.362649,0.191932,0.13,0.04,8.03,2;
204800,0.478862,3.813324,0.366226,0.189960,0.10,0.06,8.12,2;
204800,0.487808,3.738210,0.365177,0.190068,0.13,0.04,8.11,2;
204800,0.478900,3.906046,0.368473,0.191615,0.10,0.06,8.16,1;
204800,0.478353,3.749371,0.362294,0.191482,0.11,0.04,8.23,1;
204800,0.481150,3.500850,0.364471,0.189202,0.11,0.05,8.88,1;
204800,0.479171,3.260595,0.363354,0.190816,0.09,0.07,8.15,2;
204800,0.480767,4.524818,0.362366,0.194210,0.09,0.07,7.87,2;
204800,0.479728,4.025022,0.362807,0.192088,0.09,0.07,8.56,1;
204800,0.478737,4.295475,0.364515,0.192681,0.09,0.07,8.84,1;
204800,0.479019,4.243439,0.367111,0.190967,0.08,0.06,6.31,2;
204800,0.479954,3.841069,0.365134,0.191457,0.09,0.07,6.68,2;
204800,0.480126,3.983157,0.368798,0.191043,0.11,0.05,6.66,2;
204800,0.481020,3.934528,0.364130,0.191605,0.11,0.05,7.05,2;
204800,0.483385,4.433359,0.366609,0.192964,0.10,0.05,7.24,2;
204800,0.483680,3.573358,0.365335,0.190796,0.11,0.05,8.67,2;
