Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
409600,0.979113,7.642494,0.815363,0.377726,0.10,0.06,13.32,1;
409600,0.959703,8.463429,0.816695,0.382012,0.10,0.06,21.62,0;
409600,0.956162,8.038497,0.820658,0.379778,0.10,0.06,13.16,1;
409600,0.967258,8.461156,0.814857,0.394036,0.08,0.08,15.08,1;
409600,0.959259,8.513143,0.815397,0.383702,0.09,0.07,14.07,1;
409600,0.959498,9.608007,0.819215,0.373475,0.10,0.06,13.95,1;
409600,0.960138,8.569515,0.815768,0.384130,0.10,0.06,15.90,1;
409600,0.963887,8.436460,0.816849,0.378508,0.12,0.05,14.05,1;
409600,0.957509,6.755189,0.820942,0.380549,0.08,0.06,14.56,1;
409600,0.957861,8.140460,0.816495,0.376652,0.06,0.10,13.15,1;
409600,0.954199,8.609415,0.821851,0.380043,0.09,0.08,18.78,0;
409600,0.964040,8.891337,0.818480,0.379977,0.09,0.07,14.21,1;
409600,0.963607,9.637857,0.823463,0.378797,0.07,0.06,14.38,1;
409600,0.963487,8.094726,0.821901,0.385305,0.11,0.05,14.79,1;
409600,0.970986,9.299446,0.819381,0.383837,0.10,0.04,16.10,0;
409600,0.959817,9.982614,0.817520,0.382490,0.11,0.05,15.50,1;
409600,0.953209,8.686741,0.815305,0.381695,0.08,0.08,13.96,1;
409600,0.961510,8.789762,0.820826,0.377383,0.10,0.07,14.39,1;
409600,0.969674,8.510345,0.816261,0.375472,0.10,0.07,14.62,1;
409600,0.960821,8.891339,0.821675,0.379417,0.11,0.05,19.96,0;
409600,0.963685,8.183245,0.821006,0.381683,0.11,0.05,14.38,1;
409600,0.962310,9.383096,0.820628,0.378230,0.12,0.04,13.27,1;
409600,0.972292,8.991289,0.823182,0.386400,0.06,0.10,14.66,1;
409600,0.959066,8.479134,0.818368,0.382047,0.11,0.04,13.69,1;
409600,0.958737,9.659533,0.814539,0.385940,0.12,0.05,17.93,0;
