Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
250000,1.488471,12.771052,0.636274,0.000983,0.10,0.06,19.50,0;
250000,1.498207,11.563297,0.657073,0.001004,0.22,0.05,22.17,1;
250000,1.507146,9.689514,0.654385,0.000973,0.06,0.08,19.67,0;
250000,1.488849,12.115956,0.661414,0.000981,0.13,0.04,19.38,0;
250000,1.501469,11.169276,0.679109,0.000978,0.19,0.08,19.59,1;
250000,1.476020,13.577226,0.647392,0.000986,0.10,0.06,20.40,0;
250000,1.524322,12.696741,0.647920,0.000970,0.25,0.02,19.56,1;
250000,1.527884,11.580950,0.667070,0.000967,0.10,0.04,18.34,0;
250000,1.538859,9.619546,0.646440,0.000971,0.22,0.06,19.41,1;
250000,1.523215,12.346228,0.640796,0.001298,0.06,0.10,21.46,0;
250000,1.509390,10.957402,0.660807,0.000960,0.14,0.03,20.17,0;
250000,1.542882,10.984179,0.649776,0.000983,0.10,0.07,20.18,0;
250000,1.543415,13.206010,0.700953,0.001037,0.18,0.07,20.22,1;
250000,1.498065,11.392627,0.636036,0.000988,0.18,0.09,20.15,1;
250000,1.526195,12.520156,0.660265,0.000969,0.13,0.03,19.93,0;
250000,1.572732,12.946460,0.645993,0.001307,0.09,0.08,19.14,0;
250000,1.480177,13.037576,0.703894,0.000969,0.22,0.07,20.63,1;
250000,1.483736,11.384159,0.655465,0.000944,0.10,0.06,22.35,0;
250000,1.560141,12.234005,0.655802,0.001301,0.11,0.05,20.16,0;
250000,1.544019,12.113664,0.676370,0.000965,0.18,0.06,20.20,1;
250000,1.545945,12.830063,0.647467,0.000990,0.12,0.04,20.20,0;
250000,1.619958,13.179040,0.671792,0.000969,0.11,0.06,20.19,0;
250000,1.510751,12.848838,0.666074,0.000966,0.18,0.09,21.45,1;
250000,1.530242,11.153441,0.669135,0.001326,0.15,0.02,19.21,0;
250000,1.512496,13.483135,0.687437,0.001338,0.07,0.09,19.68,0;
