Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
10000,0.036893,0.358278,0.010934,0.000250,0.11,0.05,1.30,12;
10000,0.036139,0.403464,0.012007,0.000245,0.24,0.01,1.29,20;
10000,0.035899,0.354083,0.011038,0.000253,0.11,0.06,1.23,14;
10000,0.060655,0.355938,0.011001,0.000235,0.35,0.13,1.40,34;
10000,0.046421,0.389169,0.011663,0.000246,0.11,0.05,1.30,13;
10000,0.036791,0.358103,0.010997,0.000243,0.20,0.06,1.24,21;
10000,0.035759,0.357061,0.011017,0.000246,0.39,0.09,1.29,37;
10000,0.035997,0.398107,0.012062,0.000245,0.11,0.06,1.33,13;
10000,0.037158,0.354306,0.010966,0.000250,0.29,0.08,1.23,31;
10000,0.036019,0.364201,0.010964,0.000247,0.18,0.08,1.30,20;
10000,0.036381,0.398724,0.012046,0.000239,0.19,0.07,1.29,20;
10000,0.035894,0.355660,0.010968,0.000247,0.12,0.05,1.22,14;
10000,0.035994,0.356183,0.011025,0.000242,0.16,0.10,1.31,21;
10000,0.035734,0.408697,0.011995,0.000246,0.11,0.06,1.30,12;
10000,0.036114,0.356092,0.011027,0.000252,0.13,0.01,1.23,11;
10000,0.035820,0.357947,0.010962,0.000248,0.09,0.07,1.28,12;
10000,0.036486,0.397917,0.012098,0.000240,0.10,0.06,1.28,13;
10000,0.036516,0.357500,0.010941,0.000245,0.16,0.11,1.25,21;
10000,0.035966,0.356482,0.011037,0.000272,0.20,0.05,1.27,20;
10000,0.036742,0.394088,0.011730,0.000250,0.08,0.07,1.30,12;
10000,0.036560,0.360375,0.011025,0.000247,0.22,0.04,1.24,22;
10000,0.035847,0.356855,0.011003,0.000237,0.27,0.10,1.29,29;
10000,0.035859,0.402868,0.012110,0.000244,0.32,0.06,1.29,30;
10000,0.035805,0.354924,0.010988,0.000238,0.10,0.06,1.28,13;
10000,0.035959,0.354068,0.010975,0.000244,0.10,0.06,11.27,1;
