Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
10000,0.036170,0.213829,0.010492,0.000248,0.26,0.11,1.19,31;
10000,0.036198,0.212854,0.010463,0.000240,0.06,0.09,8.01,2;
10000,0.035897,0.213595,0.010526,0.000243,0.18,0.09,1.22,22;
10000,0.036555,0.250886,0.011988,0.000240,0.20,0.07,1.24,22;
10000,0.036101,0.216074,0.010400,0.000246,0.38,0.10,1.16,41;
10000,0.036126,0.214520,0.010407,0.000240,0.20,0.07,1.22,22;
10000,0.036261,0.248247,0.011576,0.000269,0.22,0.05,1.20,22;
10000,0.036408,0.212487,0.010508,0.000239,0.29,0.08,1.22,31;
10000,0.036078,0.248324,0.011556,0.000242,0.24,0.03,1.22,23;
10000,0.037408,0.217043,0.010449,0.000252,0.13,0.03,3.84,4;
10000,0.035871,0.245096,0.011540,0.000248,0.28,0.09,1.20,32;
10000,0.036244,0.215207,0.010417,0.000240,0.20,0.06,1.14,23;
10000,0.036446,0.249872,0.011495,0.000246,0.22,0.05,1.21,22;
10000,0.035887,0.213039,0.010443,0.000290,0.39,0.10,1.24,39;
10000,0.036259,0.249670,0.011548,0.000237,0.30,0.08,1.23,31;
10000,0.035879,0.212891,0.010527,0.000276,0.07,0.09,1.18,14;
10000,0.035725,0.214902,0.010442,0.000240,0.12,0.04,1.23,14;
10000,0.036163,0.213460,0.010548,0.000240,0.19,0.09,1.18,24;
10000,0.035845,0.216830,0.010413,0.000237,0.10,0.06,1.20,14;
10000,0.035975,0.246183,0.012334,0.000255,0.10,0.05,1.20,13;
10000,0.036385,0.216215,0.010477,0.000239,0.30,0.08,1.25,30;
10000,0.036184,0.246455,0.012725,0.000257,0.29,0.09,1.21,31;
10000,0.036023,0.214252,0.010549,0.000242,0.16,0.10,1.19,22;
10000,0.036202,0.258184,0.011958,0.000242,0.18,0.08,1.21,22;
10000,0.035992,0.214355,0.010406,0.000242,0.32,0.06,1.13,34;
