Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
819200,1.991173,35.061975,1.806408,0.744780,0.07,0.08,41.96,0;
819200,1.954003,35.156509,1.807031,0.743658,0.11,0.05,40.88,0;
819200,1.908852,35.198352,1.805690,0.738145,0.10,0.02,40.87,0;
819200,1.929824,35.871991,1.809960,0.759593,0.08,0.05,40.71,0;
819200,1.918285,35.727284,1.811086,0.742567,0.08,0.05,41.44,0;
819200,2.014303,35.232411,1.803045,0.750071,0.09,0.04,40.72,0;
819200,1.910169,35.810312,1.803307,0.750629,0.11,0.04,44.16,0;
819200,1.914670,35.200619,1.801620,0.738847,0.15,0.03,40.92,0;
819200,1.916521,35.282462,1.808607,0.732828,0.11,0.04,40.98,0;
819200,1.914884,35.718613,1.787040,0.735137,0.09,0.06,44.13,0;
819200,1.906715,34.954973,1.789913,0.733377,0.07,0.09,40.88,0;
819200,1.934326,35.091804,1.803687,0.740070,0.09,0.06,40.76,0;
819200,1.941630,35.525242,1.803734,0.745645,0.11,0.03,40.77,0;
819200,1.936983,35.083163,1.801104,0.740131,0.06,0.09,40.82,0;
819200,1.931490,35.258505,1.783256,0.743508,0.07,0.09,43.65,0;
819200,1.915454,34.999301,1.782731,0.734999,0.07,0.07,40.67,0;
819200,1.932543,35.575081,1.802688,0.735886,0.08,0.05,38.59,0;
819200,1.920197,35.536570,1.797216,0.754681,0.05,0.07,41.22,0;
819200,1.920138,35.028509,1.805823,0.736225,0.07,0.06,40.73,0;
819200,1.921491,35.430070,1.800947,0.747313,0.05,0.08,38.69,0;
819200,1.900799,35.509560,1.803853,0.736103,0.08,0.04,41.21,0;
819200,1.908172,35.408577,1.805330,0.740073,0.07,0.06,38.42,0;
819200,1.924781,35.155769,1.805602,0.742947,0.12,0.03,40.84,0;
819200,1.902919,35.357491,1.805486,0.750590,0.10,0.05,38.37,0;
819200,1.899637,35.232388,1.804593,0.741849,0.10,0.04,40.92,0;
