Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
819200,1.923188,19.620168,1.837500,0.769225,0.12,0.02,35.06,0;
819200,1.955363,19.364203,1.835302,0.805856,0.11,0.05,30.34,0;
819200,1.929610,20.825554,1.806813,0.780619,0.10,0.06,32.47,0;
819200,1.947335,17.933296,1.809972,0.768246,0.06,0.06,30.62,0;
819200,2.014116,17.405089,1.833399,0.766726,0.04,0.08,30.48,0;
819200,1.925168,19.527566,1.859593,0.767926,0.07,0.05,30.96,0;
819200,1.901936,21.614480,1.848941,0.804159,0.10,0.03,30.75,0;
819200,1.942510,19.565239,1.841981,0.798599,0.08,0.05,35.22,0;
819200,1.988197,19.364651,1.832187,0.802719,0.08,0.05,30.27,0;
819200,1.943407,21.340314,1.850024,0.786940,0.09,0.04,33.66,0;
819200,1.953119,19.333498,1.820029,0.787973,0.10,0.03,29.68,0;
819200,1.931067,17.906498,1.813201,0.772358,0.08,0.05,32.97,0;
819200,1.944131,19.221709,1.855548,0.769740,0.08,0.07,34.47,0;
819200,1.986806,20.964361,1.833295,0.765867,0.07,0.08,30.71,0;
819200,1.923734,19.588637,1.853713,0.787317,0.09,0.05,30.58,0;
819200,1.919006,18.919705,1.814407,0.766448,0.09,0.03,29.93,0;
819200,1.944757,18.666306,1.836742,0.790800,0.09,0.04,30.71,0;
819200,1.929176,18.304460,1.851476,0.780350,0.08,0.06,31.01,0;
819200,1.942533,19.338376,1.837791,0.776362,0.08,0.08,28.59,0;
819200,1.914326,18.746406,1.832971,0.784738,0.10,0.05,32.03,0;
819200,1.951087,21.453025,1.824020,0.773997,0.13,0.03,30.82,0;
819200,1.916529,18.748004,1.816568,0.773064,0.09,0.07,31.04,0;
819200,1.938984,19.319538,1.830800,0.782829,0.11,0.03,30.93,0;
819200,2.064974,23.940397,1.831359,0.791931,0.08,0.06,33.17,0;
819200,1.916741,19.936149,1.830690,0.789234,0.08,0.07,29.26,0;
