Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
819200,2.066083,16.522212,1.986916,0.840430,0.17,0.08,25.99,0;
819200,2.056979,15.797388,1.963398,0.843069,0.10,0.04,25.09,0;
819200,2.046207,13.175879,2.048539,0.957083,0.11,0.02,26.20,0;
819200,2.178768,16.612726,2.025932,0.923566,0.22,0.03,27.31,0;
819200,2.027098,15.228903,1.975963,0.853795,0.13,0.04,25.43,0;
819200,2.051238,15.232864,1.920767,0.820779,0.19,0.04,26.60,0;
819200,2.150964,14.644898,2.042916,0.885511,0.06,0.08,25.05,0;
819200,2.047587,16.291948,2.020179,0.846937,0.19,0.06,27.40,0;
819200,2.149951,15.799115,2.032118,0.908603,0.18,0.07,25.64,1;
819200,2.038548,15.658723,2.069908,0.993764,0.18,0.08,26.21,1;
819200,2.148678,16.041359,2.099730,0.954631,0.19,0.07,28.06,0;
819200,2.083907,15.790361,2.081733,0.950972,0.11,0.04,26.54,0;
819200,2.132514,15.137329,1.977635,0.846933,0.06,0.08,24.96,0;
819200,2.127444,16.210975,1.993377,0.887345,0.10,0.04,26.05,0;
819200,2.039309,16.296829,1.992460,0.893130,0.07,0.08,26.08,0;
819200,2.115770,14.521818,2.029895,0.995580,0.18,0.09,24.42,1;
819200,2.057687,14.756504,2.005147,0.826707,0.13,0.04,27.03,0;
819200,2.109017,15.140040,2.056771,0.864304,0.15,0.09,24.35,1;
819200,2.061294,15.949755,1.985329,0.872392,0.17,0.06,24.74,0;
819200,2.045030,16.646429,2.050759,0.945746,0.21,0.03,25.58,0;
819200,2.085939,16.388390,2.116265,0.921897,0.08,0.06,26.73,0;
819200,2.120421,16.718483,2.003257,0.836827,0.11,0.04,25.58,0;
819200,2.129495,15.347754,2.005447,0.910556,0.16,0.07,25.07,0;
819200,2.138368,15.784483,2.035243,0.918522,0.09,0.06,24.76,0;
819200,2.139686,15.970235,2.039571,0.862732,0.11,0.05,25.89,0;
