Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
250000,1.455597,45.487205,0.602994,0.000960,0.10,0.05,50.18,0;
250000,1.441426,45.778192,0.601883,0.000971,0.14,0.04,51.28,0;
250000,1.439558,45.824185,0.602625,0.000962,0.10,0.07,49.23,0;
250000,1.435134,45.459995,0.602135,0.000972,0.11,0.06,50.30,0;
250000,1.430514,45.542739,0.601710,0.000974,0.12,0.05,48.90,0;
250000,1.457699,45.797142,0.602080,0.000960,0.10,0.06,48.15,0;
250000,1.452899,45.558665,0.605448,0.000964,0.13,0.03,47.92,0;
250000,1.434452,45.583588,0.601825,0.000969,0.10,0.04,49.12,0;
250000,1.454494,45.907409,0.603773,0.000963,0.06,0.08,48.26,0;
250000,1.431890,45.579143,0.602327,0.000963,0.13,0.04,48.90,0;
250000,1.430445,45.532685,0.602736,0.000964,0.15,0.02,47.86,0;
250000,1.430804,45.861225,0.604313,0.000965,0.13,0.04,48.19,0;
250000,1.433535,45.803949,0.603086,0.000970,0.10,0.07,48.13,0;
250000,1.433726,45.564062,0.603032,0.000969,0.15,0.01,50.59,0;
250000,1.434595,45.675865,0.602296,0.000965,0.09,0.06,49.58,0;
250000,1.441195,45.624962,0.602209,0.000972,0.07,0.08,49.90,0;
250000,1.434533,45.779822,0.604006,0.000974,0.11,0.05,49.85,0;
250000,1.441052,45.805288,0.603748,0.000967,0.08,0.08,49.90,0;
250000,1.428974,45.611592,0.602839,0.000962,0.11,0.04,49.89,0;
250000,1.441341,45.601556,0.602281,0.000963,0.12,0.06,49.88,0;
250000,1.431350,45.419603,0.602431,0.000961,0.10,0.05,49.91,0;
250000,1.447048,45.689074,0.604554,0.000971,0.07,0.09,50.36,0;
250000,1.429413,45.600725,0.602345,0.000986,0.09,0.05,52.51,0;
250000,1.429691,45.748329,0.602139,0.000965,0.10,0.07,48.11,0;
250000,1.445620,45.482920,0.602363,0.000973,0.11,0.05,48.80,0;
