Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
250000,1.443022,20.709192,0.615535,0.000970,0.09,0.07,30.62,0;
250000,1.446379,20.950128,0.617350,0.000979,0.10,0.06,35.97,0;
250000,1.433569,20.983925,0.618712,0.000969,0.06,0.10,31.21,0;
250000,1.439850,22.508507,0.616900,0.000975,0.10,0.05,30.91,0;
250000,1.434015,20.915224,0.612536,0.000978,0.11,0.05,31.15,0;
250000,1.439007,20.964474,0.618821,0.000982,0.37,0.12,32.32,1;
250000,1.456196,20.867339,0.614352,0.000969,0.10,0.08,34.18,0;
250000,1.460031,23.477062,0.613345,0.000977,0.12,0.04,33.49,0;
250000,1.439430,17.539418,0.613252,0.000951,0.11,0.05,35.62,0;
250000,1.448733,21.302241,0.614575,0.000949,0.14,0.02,31.04,0;
250000,1.446442,20.875813,0.613755,0.000972,0.07,0.09,33.33,0;
250000,1.444383,22.021962,0.615936,0.000969,0.11,0.06,30.86,0;
250000,1.442165,22.086156,0.617331,0.000963,0.10,0.06,32.84,0;
250000,1.439721,15.686015,0.616177,0.000969,0.11,0.05,32.65,0;
250000,1.453524,22.160678,0.613973,0.000961,0.12,0.03,31.29,0;
250000,1.447009,21.155458,0.621066,0.000969,0.06,0.10,30.71,0;
250000,1.416211,21.589311,0.616976,0.000937,0.11,0.05,31.07,0;
250000,1.441492,21.559038,0.614994,0.000973,0.12,0.06,34.00,0;
250000,1.429466,23.295641,0.612254,0.000980,0.38,0.08,31.78,1;
250000,1.439222,21.855753,0.612864,0.000978,0.11,0.06,33.11,0;
250000,1.453195,21.109820,0.613749,0.000969,0.06,0.10,33.64,0;
250000,1.450589,20.560643,0.615513,0.000958,0.10,0.06,30.27,0;
250000,1.448170,20.571902,0.615130,0.000980,0.12,0.03,31.25,0;
250000,1.437705,23.105300,0.616429,0.000972,0.08,0.06,34.25,0;
250000,1.435760,18.293063,0.616346,0.000966,0.08,0.07,35.55,0;
