Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
250000,1.470196,45.453588,0.603466,0.000971,0.12,0.05,47.83,0;
250000,1.429291,45.556596,0.602837,0.000959,0.12,0.06,47.87,0;
250000,1.441528,45.745694,0.604427,0.000965,0.09,0.06,48.08,0;
250000,1.435951,45.750527,0.603848,0.000976,0.07,0.10,48.85,0;
250000,1.427964,45.904400,0.603522,0.000958,0.09,0.08,48.25,0;
250000,1.426330,45.742110,0.600308,0.000966,0.12,0.04,48.92,0;
250000,1.450080,45.427067,0.602264,0.000975,0.10,0.06,47.79,0;
250000,1.443182,45.722272,0.600731,0.000995,0.09,0.07,48.04,0;
250000,1.451028,45.640161,0.601772,0.000974,0.09,0.08,47.98,0;
250000,1.433788,45.702771,0.601328,0.000973,0.06,0.08,48.03,0;
250000,1.432129,45.447641,0.600782,0.000987,0.11,0.05,47.79,0;
250000,1.439038,45.514066,0.602782,0.000970,0.05,0.11,47.86,0;
250000,1.434240,45.471598,0.600944,0.000961,0.11,0.05,48.72,0;
250000,1.438930,45.553063,0.602120,0.000961,0.09,0.06,47.91,0;
250000,1.441905,45.658104,0.602080,0.000976,0.09,0.08,48.04,0;
250000,1.441085,45.714181,0.602692,0.000987,0.12,0.05,48.85,0;
250000,1.440010,45.697182,0.602117,0.000961,0.07,0.10,48.05,0;
250000,1.434007,45.888315,0.601795,0.000957,0.12,0.05,49.13,0;
250000,1.440108,45.465718,0.601791,0.000963,0.08,0.09,47.81,0;
250000,1.431792,45.603342,0.601599,0.000984,0.15,0.02,47.93,0;
250000,1.442833,45.841148,0.600976,0.000965,0.09,0.06,51.39,0;
250000,1.432851,45.591797,0.600962,0.000962,0.10,0.06,47.92,0;
250000,1.431062,45.456547,0.601927,0.000957,0.08,0.07,47.80,0;
250000,1.437829,45.710511,0.602038,0.000966,0.08,0.09,49.19,0;
250000,1.456994,45.641868,0.604676,0.000967,0.12,0.03,47.99,0;
