Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
250000,1.442459,24.224820,0.614974,0.001037,0.13,0.03,40.57,0;
250000,1.425827,21.631103,0.608781,0.000975,0.11,0.06,31.11,0;
250000,1.437262,18.337996,0.616045,0.000973,0.11,0.05,30.89,0;
250000,1.444002,20.960698,0.608295,0.000969,0.11,0.04,31.34,0;
250000,1.432519,19.621110,0.616151,0.000956,0.11,0.05,31.88,0;
250000,1.451540,21.041137,0.614245,0.000978,0.09,0.06,35.30,0;
250000,1.439589,21.567511,0.614755,0.000980,0.10,0.05,32.93,0;
250000,1.428585,19.937497,0.616139,0.000980,0.09,0.08,33.33,0;
250000,1.440560,21.769237,0.609249,0.000973,0.09,0.07,33.63,0;
250000,1.443682,20.720246,0.615444,0.000983,0.10,0.05,30.63,0;
250000,1.441732,22.120671,0.616004,0.001033,0.10,0.04,32.92,0;
250000,1.450877,21.526462,0.616896,0.000956,0.11,0.05,35.08,0;
250000,1.446540,24.316457,0.614152,0.000959,0.12,0.05,32.39,0;
250000,1.437570,24.213104,0.615777,0.000970,0.11,0.05,35.64,0;
250000,1.439370,21.531498,0.610023,0.000983,0.09,0.06,31.11,0;
250000,1.443480,19.153077,0.615031,0.000948,0.11,0.06,30.85,0;
250000,1.446585,18.366123,0.615770,0.000964,0.06,0.08,32.27,0;
250000,1.426201,23.996700,0.614661,0.000967,0.09,0.07,31.13,0;
250000,1.441890,24.277710,0.615489,0.000961,0.13,0.04,31.21,0;
250000,1.444294,21.634208,0.617943,0.000973,0.06,0.11,31.20,0;
250000,1.453150,19.531858,0.618029,0.000976,0.10,0.06,30.58,0;
250000,1.438778,22.718722,0.613559,0.000963,0.14,0.03,31.63,0;
250000,1.432925,21.805809,0.613788,0.000976,0.08,0.08,32.83,0;
250000,1.448034,19.983997,0.615917,0.000937,0.13,0.03,32.71,0;
250000,1.444933,21.925508,0.616232,0.000981,0.10,0.05,32.63,0;
