Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
250000,1.552789,10.925842,0.626212,0.001005,0.11,0.03,22.82,0;
250000,1.558226,11.744444,0.666509,0.000998,0.09,0.09,19.10,0;
250000,1.503359,14.767504,0.667509,0.000986,0.10,0.06,20.51,0;
250000,1.465856,12.326795,0.655087,0.001316,0.14,0.03,19.90,0;
250000,1.487009,12.635664,0.636740,0.000999,0.08,0.08,20.21,0;
250000,1.489178,13.526973,0.652756,0.000974,0.09,0.07,20.16,0;
250000,1.477548,12.773517,0.667253,0.001308,0.06,0.08,19.54,0;
250000,1.540513,11.401478,0.657588,0.000987,0.08,0.09,20.23,0;
250000,1.517349,12.045622,0.646611,0.000968,0.39,0.09,20.41,2;
250000,1.537740,14.716296,0.664521,0.000985,0.14,0.02,21.54,0;
250000,1.529451,13.157438,0.670619,0.000989,0.05,0.10,20.52,0;
250000,1.499493,13.447519,0.672614,0.001263,0.10,0.06,19.44,0;
250000,1.526301,11.930493,0.637233,0.000959,0.10,0.07,22.00,0;
250000,1.502830,12.456435,0.660691,0.000981,0.13,0.03,20.17,0;
250000,1.480839,12.385331,0.647847,0.000987,0.13,0.03,20.19,0;
250000,1.531233,11.082017,0.639288,0.000987,0.13,0.04,20.16,0;
250000,1.484176,11.942225,0.636358,0.000953,0.19,0.08,20.22,1;
250000,1.538243,13.868528,0.651957,0.000943,0.17,0.09,20.95,1;
250000,1.490402,12.328081,0.663647,0.000975,0.11,0.05,19.27,0;
250000,1.512399,11.881868,0.669002,0.000955,0.08,0.07,20.13,0;
250000,1.514875,11.994894,0.655375,0.000985,0.40,0.08,20.12,2;
250000,1.511990,12.351782,0.661005,0.000997,0.13,0.04,20.05,0;
250000,1.557907,12.439473,0.637413,0.000991,0.08,0.10,20.18,0;
250000,1.556934,11.906802,0.682058,0.000940,0.11,0.06,20.20,0;
250000,1.535474,12.062130,0.674864,0.000993,0.10,0.07,22.85,0;
