Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
51200,0.121670,0.509907,0.073839,0.056056,0.12,0.04,3.76,4;
51200,0.120043,0.811770,0.074103,0.057027,0.18,0.07,2.06,12;
51200,0.121180,0.645396,0.072789,0.052669,0.12,0.05,2.19,8;
51200,0.123060,0.875701,0.070534,0.051891,0.19,0.08,2.29,12;
51200,0.119457,0.732969,0.073497,0.056404,0.21,0.07,2.17,13;
51200,0.120419,0.722090,0.070285,0.049272,0.14,0.03,2.07,8;
51200,0.124316,0.702124,0.069705,0.048963,0.11,0.05,1.94,8;
51200,0.121905,0.584845,0.073118,0.055275,0.36,0.13,1.90,26;
51200,0.119718,0.841317,0.072316,0.051317,0.05,0.12,2.45,7;
51200,0.125263,0.720341,0.069093,0.049861,0.10,0.05,2.21,7;
51200,0.120784,0.968854,0.069544,0.048258,0.07,0.08,2.20,6;
51200,0.122635,0.573102,0.069763,0.051881,0.11,0.05,2.25,7;
51200,0.119675,0.690451,0.069354,0.048793,0.18,0.07,2.03,12;
51200,0.121071,0.812334,0.070327,0.048442,0.09,0.07,2.00,8;
51200,0.119516,0.664459,0.073205,0.053775,0.10,0.07,1.94,9;
51200,0.119582,0.722160,0.072837,0.054892,0.08,0.08,1.90,9;
51200,0.120753,0.797398,0.069830,0.049084,0.10,0.07,7.36,2;
51200,0.121477,0.643784,0.069911,0.048151,0.13,0.05,2.10,8;
51200,0.119589,0.650324,0.069478,0.048143,0.07,0.07,2.15,6;
51200,0.125465,0.723491,0.068678,0.049279,0.09,0.07,2.10,7;
51200,0.122134,0.674600,0.069896,0.049014,0.09,0.08,2.06,8;
51200,0.120259,0.787973,0.069212,0.048507,0.06,0.09,2.09,7;
51200,0.118846,0.667840,0.073943,0.055083,0.08,0.08,1.86,8;
51200,0.120783,0.837998,0.069710,0.049139,0.08,0.07,2.02,8;
51200,0.123038,0.673272,0.070294,0.048776,0.09,0.07,1.93,8;
