Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
409600,0.958270,6.516079,0.915879,0.477604,0.20,0.07,10.83,2;
409600,0.981945,7.017064,0.883489,0.415793,0.16,0.11,11.87,2;
409600,0.994150,7.673343,0.934194,0.478935,0.08,0.08,24.70,0;
409600,0.978590,7.129645,0.938679,0.480800,0.21,0.07,12.47,2;
409600,0.982475,6.378945,0.862333,0.436677,0.15,0.12,13.93,2;
409600,1.011369,7.169633,0.914565,0.472332,0.20,0.09,14.63,2;
409600,1.020925,6.739928,0.885938,0.449569,0.19,0.06,11.52,2;
409600,1.039149,7.329708,0.931827,0.480418,0.07,0.07,11.83,1;
409600,1.019161,7.494576,0.887087,0.449681,0.22,0.05,15.86,1;
409600,1.034980,6.876422,0.918870,0.459818,0.14,0.03,13.86,1;
409600,1.021925,7.178854,0.941988,0.435183,0.20,0.06,11.68,2;
409600,1.052592,6.762328,0.864537,0.386434,0.08,0.06,11.27,1;
409600,1.047619,6.769895,0.936205,0.468018,0.21,0.05,11.83,2;
409600,1.010334,6.947892,0.885561,0.469329,0.19,0.08,11.95,2;
409600,1.034680,6.680077,0.879342,0.442699,0.16,0.09,11.97,2;
409600,0.974125,7.070595,0.897033,0.463993,0.10,0.06,11.67,1;
409600,0.988808,7.487723,0.895753,0.417514,0.16,0.10,11.45,2;
409600,0.971699,7.563898,0.910127,0.481819,0.17,0.10,14.13,1;
409600,0.991462,6.747284,0.909086,0.418498,0.10,0.04,11.33,1;
409600,0.983145,7.108074,0.902475,0.413509,0.16,0.09,13.95,1;
409600,1.001299,7.347091,0.919964,0.431671,0.21,0.04,12.17,2;
409600,1.011575,8.555896,0.909643,0.436384,0.23,0.04,18.39,1;
409600,0.987718,6.764432,0.887811,0.414481,0.10,0.06,11.66,1;
409600,1.022370,6.830687,0.910262,0.426155,0.11,0.06,11.79,1;
409600,1.049713,6.513033,0.886217,0.412788,0.23,0.04,12.49,2;
