Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
819200,2.190498,16.416810,2.119704,0.928918,0.16,0.09,31.02,0;
819200,2.130033,14.507207,1.979394,0.817301,0.19,0.06,25.45,1;
819200,2.035815,18.548579,2.062194,0.949332,0.19,0.05,26.33,0;
819200,2.180360,16.755165,2.110543,1.037864,0.18,0.06,28.30,0;
819200,2.143114,16.385205,2.087674,0.929270,0.17,0.09,25.98,1;
819200,2.147431,17.171951,2.082056,0.912773,0.12,0.02,29.18,0;
819200,2.081871,12.122833,2.055710,0.944117,0.20,0.06,23.48,1;
819200,2.115261,16.008041,2.084550,0.884208,0.16,0.07,26.66,0;
819200,2.251043,15.801323,2.105290,0.922551,0.16,0.08,25.76,0;
819200,2.149017,17.078877,2.080522,0.885450,0.18,0.07,29.33,0;
819200,2.181075,15.808354,2.054681,0.841152,0.17,0.08,24.78,1;
819200,2.046441,15.333265,2.003257,0.858111,0.17,0.07,25.07,0;
819200,2.071234,16.624317,2.093031,0.903560,0.18,0.06,26.11,0;
819200,2.051964,15.588424,2.023725,0.877833,0.18,0.05,25.88,0;
819200,2.106074,16.526386,2.045537,0.813860,0.18,0.06,25.60,0;
819200,2.069250,16.964730,2.043791,0.993670,0.17,0.06,27.02,0;
819200,2.116053,16.082366,2.058416,0.941262,0.13,0.11,24.79,0;
819200,2.116284,15.550944,2.000689,0.850835,0.19,0.06,30.82,0;
819200,2.160345,15.308549,1.999074,0.870812,0.20,0.06,25.67,1;
819200,2.176519,15.655046,2.077927,0.862564,0.20,0.06,26.43,0;
819200,2.100400,16.178662,2.051977,0.865184,0.16,0.08,25.81,0;
819200,2.143799,16.105714,2.027924,0.861035,0.20,0.06,24.83,1;
819200,2.139632,17.004002,2.070731,0.909263,0.17,0.08,26.54,0;
819200,2.126079,20.162367,2.153297,1.025270,0.08,0.06,30.00,0;
819200,2.095511,15.657069,2.034496,0.921472,0.18,0.08,24.98,1;
