Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
819200,1.911988,35.608233,1.808507,0.734332,0.05,0.09,41.18,0;
819200,1.931418,35.492180,1.809200,0.752436,0.09,0.06,41.07,0;
819200,1.916767,35.260165,1.798541,0.737944,0.07,0.06,40.80,0;
819200,1.916432,35.117846,1.806866,0.734946,0.08,0.05,43.46,0;
819200,1.917784,35.331107,1.799671,0.733148,0.09,0.04,38.35,0;
819200,1.908391,35.430594,1.806548,0.739301,0.08,0.06,39.17,0;
819200,1.938124,35.122958,1.813122,0.752513,0.08,0.07,38.42,0;
819200,1.922691,35.380553,1.806876,0.744537,0.07,0.08,38.67,0;
819200,1.915751,36.039356,1.807801,0.736452,0.08,0.05,39.04,0;
819200,1.915445,35.064862,1.809251,0.735858,0.06,0.07,38.07,0;
819200,1.907691,35.171234,1.802519,0.742497,0.07,0.06,41.05,0;
819200,1.908451,35.083488,1.791404,0.735054,0.08,0.05,40.60,0;
819200,1.921816,35.124688,1.780431,0.755065,0.09,0.05,38.17,0;
819200,1.988517,36.051600,1.789355,0.735717,0.09,0.05,39.15,0;
819200,1.950102,35.240988,1.805282,0.740962,0.10,0.02,38.29,0;
819200,1.929772,35.060021,1.802957,0.745300,0.11,0.02,38.87,0;
819200,1.912176,35.613118,1.803595,0.749080,0.10,0.04,38.63,0;
819200,1.909981,35.170477,1.803406,0.737226,0.15,0.02,38.43,0;
819200,1.908150,35.497371,1.803679,0.739356,0.09,0.06,38.62,0;
819200,1.905827,35.350995,1.804096,0.737944,0.06,0.09,40.83,0;
819200,1.936518,35.685662,1.801407,0.738018,0.08,0.07,38.74,0;
819200,1.925027,35.814303,1.807481,0.746852,0.09,0.04,40.81,0;
819200,1.925174,35.435751,1.798521,0.733083,0.08,0.06,38.48,0;
819200,1.906948,35.427919,1.785714,0.736448,0.09,0.04,38.41,0;
819200,1.917533,35.101721,1.806924,0.735074,0.09,0.05,38.13,0;
