Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
819200,1.929661,23.854388,1.856108,0.784906,0.10,0.05,32.33,0;
819200,1.996696,21.824671,1.838141,0.787099,0.12,0.02,31.63,0;
819200,1.970976,19.261953,1.844012,0.768795,0.10,0.03,29.40,0;
819200,1.929964,21.793065,1.826333,0.784794,0.07,0.06,31.94,0;
819200,1.954856,19.848603,1.818512,0.770990,0.11,0.04,30.90,0;
819200,1.916401,19.928973,1.854090,0.781677,0.08,0.09,29.36,0;
819200,1.956717,19.884965,1.838529,0.758148,0.11,0.03,29.76,0;
819200,1.919611,19.711675,1.832238,0.786178,0.10,0.03,31.35,0;
819200,1.942486,20.097511,1.836889,0.772718,0.07,0.06,30.25,0;
819200,1.913905,21.596688,1.834213,0.798044,0.06,0.07,33.88,0;
819200,1.912312,20.860418,1.817389,0.779782,0.11,0.04,32.68,0;
819200,1.942218,19.925256,1.843188,0.787323,0.13,0.02,32.58,0;
819200,1.934606,18.072498,1.875393,0.785315,0.08,0.06,33.07,0;
819200,1.911933,20.270798,1.837188,0.780935,0.11,0.04,29.83,0;
819200,2.047353,19.794476,1.845989,0.791097,0.10,0.02,31.04,0;
819200,1.937455,19.645566,1.837420,0.765577,0.06,0.06,29.92,0;
819200,1.957517,16.028923,1.835389,0.780281,0.07,0.06,30.66,0;
819200,1.935056,18.991701,1.854701,0.793694,0.08,0.05,30.99,0;
819200,1.947161,18.945759,1.825580,0.784223,0.07,0.07,29.05,0;
819200,1.942228,19.907474,1.845860,0.774241,0.10,0.05,33.50,0;
819200,1.950966,20.077653,1.817881,0.767206,0.06,0.07,33.44,0;
819200,1.945292,21.702869,1.826623,0.786537,0.06,0.07,35.43,0;
819200,1.916512,18.865944,1.865584,0.788183,0.09,0.03,30.07,0;
819200,1.911608,19.172074,1.839747,0.800850,0.08,0.04,30.97,0;
819200,1.906034,19.214082,1.815954,0.777700,0.08,0.04,28.41,0;
