Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
1000000,0.862785,22.336517,1.163349,0.000000,0.13,0.05,25.73,0;
1000000,0.862978,22.225345,1.165098,0.000000,0.12,0.04,26.46,0;
1000000,0.868224,22.260529,1.168424,0.000000,0.10,0.06,24.52,0;
1000000,0.863416,22.585948,1.169375,0.000000,0.11,0.05,26.61,0;
1000000,0.946317,22.415322,1.167079,0.000000,0.08,0.09,24.33,0;
1000000,0.883704,22.372149,1.168102,0.000000,0.10,0.07,24.21,0;
1000000,0.906904,22.993473,1.165443,0.000000,0.08,0.08,24.89,0;
1000000,0.876658,22.251820,1.171205,0.000000,0.13,0.04,24.12,0;
1000000,0.908630,22.450090,1.168143,0.000000,0.06,0.08,24.61,0;
1000000,0.878923,22.327524,1.172668,0.000000,0.10,0.06,24.13,0;
1000000,0.903041,22.371970,1.166722,0.000000,0.11,0.05,24.41,0;
1000000,0.868217,22.990228,1.165924,0.000000,0.06,0.09,25.77,0;
1000000,0.935401,22.532112,1.169844,0.000000,0.13,0.03,24.47,0;
1000000,0.881835,22.591680,1.167046,0.000000,0.13,0.04,25.73,0;
1000000,0.906913,22.434165,1.174726,0.000000,0.12,0.05,24.47,0;
1000000,0.868103,22.863325,1.168335,0.000000,0.11,0.06,24.65,0;
1000000,0.876592,22.349949,1.166535,0.000000,0.10,0.06,24.21,0;
1000000,0.878156,22.383666,1.170412,0.000000,0.09,0.07,24.50,0;
1000000,0.909012,22.369191,1.170350,0.000000,0.09,0.06,25.77,0;
1000000,0.868601,22.689180,1.169602,0.000000,0.07,0.09,24.48,0;
1000000,0.898313,22.966759,1.168589,0.000000,0.07,0.09,25.71,0;
1000000,0.953085,22.352812,1.169687,0.000000,0.13,0.04,24.45,0;
1000000,0.872963,22.296995,1.171842,0.000000,0.09,0.06,24.14,0;
1000000,0.869155,22.798870,1.174103,0.000000,0.14,0.03,27.01,0;
1000000,0.866792,22.858625,1.174616,0.000000,0.10,0.06,24.70,0;
