Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
819200,1.946997,35.357179,1.795529,0.742007,0.08,0.06,41.94,0;
819200,1.991893,35.230056,1.790134,0.744361,0.08,0.05,41.04,0;
819200,1.919616,35.022362,1.798538,0.737071,0.07,0.06,38.07,0;
819200,2.006777,35.254123,1.797462,0.749209,0.06,0.08,38.41,0;
819200,1.908878,35.440427,1.795881,0.739554,0.12,0.04,38.49,0;
819200,1.899701,36.240357,1.798801,0.743495,0.06,0.07,39.25,0;
819200,1.930066,36.099415,1.795450,0.749665,0.10,0.03,39.13,0;
819200,1.907562,35.533355,1.797106,0.738462,0.09,0.06,38.66,0;
819200,1.899487,35.702801,1.798785,0.743423,0.07,0.06,43.65,0;
819200,1.937789,35.366887,1.802268,0.743677,0.07,0.05,38.39,0;
819200,1.928879,35.025729,1.786151,0.731868,0.07,0.06,38.29,0;
819200,1.915624,35.176984,1.807301,0.736901,0.05,0.08,38.20,0;
819200,1.957096,35.059960,1.802887,0.746914,0.13,0.02,39.01,0;
819200,1.912888,35.068677,1.806172,0.739552,0.10,0.05,38.10,0;
819200,1.994163,35.235105,1.809629,0.738120,0.09,0.05,38.32,0;
819200,1.925744,35.084077,1.807654,0.739504,0.11,0.04,40.73,0;
819200,1.940850,35.143254,1.798072,0.736400,0.09,0.04,38.19,0;
819200,1.990527,35.294354,1.807721,0.746651,0.07,0.06,38.38,0;
819200,1.912615,35.196693,1.809350,0.735528,0.05,0.08,38.77,0;
819200,2.018373,35.078896,1.803846,0.751383,0.07,0.05,41.00,0;
819200,1.989394,35.092462,1.811015,0.742497,0.06,0.07,38.22,0;
819200,1.918969,35.029740,1.808941,0.732189,0.07,0.06,38.07,0;
819200,1.932671,35.247449,1.808035,0.745996,0.08,0.04,38.89,0;
819200,1.934481,35.146985,1.812091,0.749768,0.11,0.03,38.20,0;
819200,1.935868,35.079568,1.802825,0.745358,0.09,0.05,38.13,0;
