Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
51200,0.124882,1.157297,0.070498,0.048639,0.08,0.08,2.70,6;
51200,0.119897,0.816313,0.070460,0.048147,0.08,0.09,1.94,8;
51200,0.121218,0.704422,0.069887,0.049267,0.12,0.05,2.15,8;
51200,0.120894,0.647434,0.070486,0.049984,0.09,0.07,1.92,8;
51200,0.120162,0.858800,0.070034,0.048636,0.10,0.06,2.19,7;
51200,0.124091,0.876631,0.070537,0.048571,0.26,0.11,2.11,17;
51200,0.119986,0.715637,0.070935,0.048784,0.08,0.07,2.04,8;
51200,0.123370,0.744467,0.069634,0.048687,0.10,0.06,2.18,7;
51200,0.127649,0.731401,0.069648,0.049152,0.13,0.03,2.16,7;
51200,0.121501,0.721060,0.070661,0.048943,0.11,0.04,2.09,7;
51200,0.121403,0.969630,0.070334,0.047947,0.08,0.08,15.26,1;
51200,0.122244,0.826940,0.069245,0.048601,0.10,0.06,2.59,6;
51200,0.124632,0.788318,0.070344,0.048486,0.06,0.09,2.15,7;
51200,0.125141,0.794344,0.070263,0.048428,0.12,0.05,2.30,7;
51200,0.123877,0.855449,0.070306,0.048254,0.09,0.07,2.16,7;
51200,0.119434,0.666846,0.070923,0.048173,0.12,0.04,2.06,8;
51200,0.119952,0.797433,0.070313,0.048282,0.11,0.04,2.18,7;
51200,0.121206,0.835244,0.070665,0.048833,0.10,0.06,2.13,7;
51200,0.124594,0.792830,0.070101,0.049304,0.11,0.04,2.05,7;
51200,0.120148,0.699108,0.070700,0.048611,0.10,0.06,2.11,8;
51200,0.123559,0.700229,0.069436,0.048656,0.08,0.05,2.50,5;
51200,0.119910,1.119712,0.070469,0.047814,0.10,0.04,2.17,6;
51200,0.120447,0.877139,0.069629,0.048342,0.13,0.04,2.46,7;
51200,0.121656,0.867833,0.069713,0.048552,0.10,0.06,2.75,5;
51200,0.120422,0.839586,0.070540,0.048042,0.11,0.05,2.32,7;
