Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
204800,0.482867,2.752310,0.389928,0.226446,0.22,0.06,5.37,5;
204800,0.477979,3.354098,0.379222,0.208753,0.16,0.11,5.78,4;
204800,0.478042,3.255593,0.383943,0.188503,0.18,0.07,5.58,4;
204800,0.481515,3.466673,0.376109,0.193128,0.09,0.08,5.95,2;
204800,0.494734,3.427147,0.375734,0.191773,0.19,0.09,6.35,4;
204800,0.478387,2.198468,0.381316,0.194717,0.21,0.07,5.42,5;
204800,0.486670,3.448111,0.388543,0.191879,0.17,0.08,14.17,1;
204800,0.484919,3.053657,0.382321,0.199165,0.11,0.06,5.49,3;
204800,0.479141,3.452138,0.394892,0.228717,0.07,0.09,8.44,2;
204800,0.477379,3.030601,0.392611,0.204820,0.08,0.10,6.02,2;
204800,0.485157,3.090871,0.388503,0.191319,0.10,0.06,8.53,2;
204800,0.479169,3.895683,0.389024,0.190318,0.19,0.07,6.20,4;
204800,0.478898,2.791078,0.388181,0.192308,0.12,0.05,5.41,3;
204800,0.479639,3.024330,0.401080,0.207905,0.14,0.03,8.11,2;
204800,0.488136,2.783157,0.397305,0.187642,0.20,0.07,6.22,4;
204800,0.481660,3.586235,0.393347,0.214354,0.20,0.07,6.10,4;
204800,0.479358,3.109194,0.393660,0.243055,0.08,0.07,5.74,2;
204800,0.488877,3.380621,0.386594,0.227316,0.09,0.06,6.56,2;
204800,0.483657,2.913818,0.387906,0.196626,0.22,0.05,5.80,4;
204800,0.504888,3.394059,0.378343,0.208638,0.18,0.08,8.69,3;
204800,0.478214,3.282168,0.366769,0.188489,0.12,0.04,10.75,1;
204800,0.486621,2.673373,0.373432,0.206518,0.09,0.07,5.47,3;
204800,0.478940,3.732059,0.394111,0.248220,0.19,0.08,6.16,4;
204800,0.494805,3.049119,0.397771,0.212103,0.11,0.05,5.86,2;
204800,0.479344,3.233121,0.369930,0.188765,0.10,0.07,8.08,2;
