Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
204800,0.479695,6.407131,0.366287,0.185630,0.08,0.05,7.77,1;
204800,0.476743,6.341356,0.366201,0.185962,0.07,0.09,7.72,2;
204800,0.499865,6.342432,0.365446,0.184930,0.10,0.03,8.76,1;
204800,0.485500,6.541139,0.364090,0.186723,0.12,0.04,16.13,1;
204800,0.482860,6.480327,0.366171,0.185545,0.11,0.05,8.75,1;
204800,0.480899,6.415071,0.366363,0.185593,0.10,0.05,8.10,1;
204800,0.478921,6.440098,0.366782,0.185848,0.08,0.06,8.14,1;
204800,0.498679,6.406255,0.365589,0.189344,0.13,0.03,7.81,2;
204800,0.476297,6.599661,0.366660,0.187561,0.09,0.06,7.98,2;
204800,0.484369,6.472557,0.366944,0.187005,0.08,0.07,7.86,2;
204800,0.479924,6.473128,0.366298,0.187073,0.11,0.05,7.87,2;
204800,0.487176,6.387696,0.367219,0.190666,0.12,0.04,11.60,1;
204800,0.481485,6.402827,0.367111,0.189229,0.11,0.05,12.97,1;
204800,0.480438,6.354624,0.367402,0.187682,0.13,0.02,7.73,2;
204800,0.478784,6.352890,0.366151,0.186123,0.08,0.07,7.78,2;
204800,0.481083,6.392109,0.366855,0.186822,0.13,0.03,7.75,2;
204800,0.480616,6.355022,0.365792,0.187228,0.13,0.05,7.94,2;
204800,0.488909,6.471320,0.365935,0.190215,0.08,0.09,13.53,1;
204800,0.481457,6.422311,0.365387,0.190800,0.10,0.05,7.82,2;
204800,0.486876,6.413903,0.368404,0.187756,0.12,0.04,7.79,2;
204800,0.487843,6.494653,0.368978,0.189357,0.11,0.06,7.85,2;
204800,0.485781,6.367668,0.367279,0.187836,0.11,0.05,7.75,2;
204800,0.480786,6.386434,0.367678,0.185673,0.10,0.06,7.77,2;
204800,0.482417,6.415089,0.367685,0.187456,0.12,0.04,7.77,2;
204800,0.493011,6.392081,0.367201,0.191925,0.11,0.04,7.79,2;
