Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
500000,3.899045,59.847570,1.424936,0.001474,0.14,0.03,89.78,0;
500000,3.916462,63.426708,1.433063,0.001474,0.12,0.03,89.00,0;
500000,3.889325,62.991993,1.427596,0.001489,0.09,0.06,89.82,0;
500000,3.722456,62.179908,1.422013,0.001471,0.10,0.06,91.02,0;
500000,3.900760,59.407138,1.427882,0.001490,0.11,0.06,88.80,0;
500000,3.902254,56.934675,1.436975,0.001540,0.09,0.07,88.21,0;
500000,3.893030,58.504950,1.428074,0.001496,0.09,0.08,86.53,0;
500000,3.893132,63.190286,1.429663,0.001507,0.08,0.09,87.19,0;
500000,3.888123,59.897988,1.426745,0.001494,0.09,0.07,88.23,0;
500000,3.884556,62.000497,1.429674,0.001494,0.11,0.05,88.77,0;
500000,3.725584,59.069580,1.424646,0.001477,0.09,0.08,87.86,0;
500000,3.897088,63.291646,1.426945,0.001483,0.10,0.06,88.91,0;
500000,3.842294,59.677227,1.429530,0.001467,0.07,0.08,87.24,0;
500000,3.890493,61.858954,1.433603,0.001497,0.09,0.05,88.90,0;
500000,3.751245,62.187693,1.431669,0.001513,0.10,0.06,89.59,0;
500000,3.896192,63.518881,1.432474,0.001490,0.11,0.06,88.45,0;
500000,3.832134,61.553517,1.425064,0.001471,0.10,0.05,88.62,0;
500000,3.890200,62.745637,1.427128,0.001494,0.12,0.04,89.08,0;
500000,3.891635,60.612097,1.428473,0.001483,0.09,0.07,88.15,0;
500000,3.895357,59.402661,1.433623,0.001487,0.12,0.05,87.78,0;
500000,3.904506,57.463173,1.429531,0.001510,0.08,0.08,87.24,0;
500000,3.764345,62.676409,1.426943,0.001477,0.14,0.04,88.63,0;
500000,3.921181,62.255698,1.426443,0.001485,0.12,0.04,89.61,0;
500000,3.928323,59.911004,1.429060,0.001499,0.08,0.09,88.97,0;
500000,3.792364,66.812459,1.434408,0.001474,0.10,0.05,94.57,0;
