Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
500000,4.229229,37.201775,1.574529,0.001504,0.13,0.03,54.80,0;
500000,4.255252,36.067124,1.568420,0.001485,0.06,0.09,55.07,0;
500000,4.122524,37.217782,1.594249,0.001503,0.11,0.05,58.05,0;
500000,4.333218,34.942305,1.578260,0.001970,0.14,0.03,57.07,0;
500000,4.250301,40.293869,1.602513,0.001790,0.10,0.06,57.97,0;
500000,4.294247,36.265773,1.667562,0.001520,0.12,0.05,58.29,0;
500000,4.350286,35.283334,1.563872,0.001536,0.11,0.06,52.60,0;
500000,4.366606,36.218061,1.529099,0.001897,0.13,0.04,54.68,0;
500000,4.182363,35.286786,1.597820,0.001504,0.14,0.03,56.76,0;
500000,4.278405,37.232017,1.587573,0.001992,0.10,0.07,55.65,0;
500000,4.295991,36.724736,1.548637,0.001514,0.11,0.05,53.85,0;
500000,4.235977,37.082584,1.560648,0.001501,0.10,0.06,54.66,0;
500000,4.205678,36.328483,1.518118,0.001907,0.09,0.06,53.03,0;
500000,4.161351,35.505954,1.559143,0.001476,0.11,0.06,54.92,0;
500000,4.199199,36.410894,1.618581,0.001550,0.10,0.06,54.92,0;
500000,4.139655,35.736358,1.584166,0.001916,0.09,0.08,55.97,0;
500000,4.064704,33.400121,1.575581,0.002005,0.11,0.05,52.40,0;
500000,4.217144,37.469889,1.546699,0.001479,0.10,0.04,55.00,0;
500000,4.252400,37.936634,1.623394,0.001963,0.10,0.06,55.69,0;
500000,4.318239,35.495372,1.561893,0.001972,0.09,0.07,55.45,0;
500000,4.277297,36.058849,1.601960,0.001856,0.11,0.05,52.91,0;
500000,4.233113,35.104253,1.601658,0.001471,0.09,0.08,55.59,0;
500000,4.332414,34.249864,1.589011,0.001538,0.14,0.03,54.55,0;
500000,4.264794,35.543691,1.611122,0.001510,0.20,0.08,55.28,0;
500000,4.346650,35.671725,1.534103,0.001872,0.10,0.06,57.65,0;
