Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
500000,3.741316,132.898867,1.400676,0.001473,0.09,0.08,137.71,0;
500000,3.740109,132.930823,1.402428,0.001476,0.12,0.04,137.72,0;
500000,3.754492,131.968214,1.398052,0.001483,0.10,0.06,136.73,0;
500000,3.746434,132.338919,1.397995,0.001482,0.14,0.03,137.11,0;
500000,3.753753,131.870698,1.398206,0.001475,0.09,0.08,136.66,0;
500000,3.755944,134.092647,1.401935,0.001481,0.10,0.05,138.90,0;
500000,3.742912,132.025879,1.401806,0.001489,0.12,0.01,136.79,0;
500000,3.774064,132.395454,1.398592,0.001490,0.07,0.08,137.19,0;
500000,3.744352,133.680453,1.400135,0.001482,0.09,0.07,138.48,0;
500000,3.747325,132.004296,1.403962,0.001486,0.10,0.08,136.84,0;
500000,3.740566,133.150835,1.400690,0.001506,0.13,0.03,137.90,0;
500000,3.742545,131.917444,1.397683,0.001479,0.14,0.02,136.66,0;
500000,3.745958,132.684077,1.399514,0.001483,0.10,0.07,137.43,0;
500000,3.746481,132.326870,1.401260,0.001501,0.07,0.10,137.12,0;
500000,3.740408,132.042515,1.399360,0.001504,0.11,0.05,136.80,0;
500000,3.748656,132.940291,1.401352,0.001503,0.09,0.09,137.73,0;
500000,3.752784,133.075509,1.400067,0.001484,0.07,0.10,137.86,0;
500000,3.743953,133.024568,1.400816,0.001480,0.13,0.04,137.77,0;
500000,3.754863,132.496366,1.402082,0.001491,0.11,0.05,137.27,0;
500000,3.748270,132.287180,1.399859,0.001496,0.12,0.05,137.06,0;
500000,3.743308,133.296793,1.399325,0.001481,0.08,0.06,138.02,0;
500000,3.755117,132.214461,1.401660,0.001508,0.12,0.04,136.97,0;
500000,3.780214,133.499848,1.407302,0.001480,0.14,0.02,138.31,0;
500000,3.741639,131.999656,1.396840,0.001482,0.10,0.07,136.76,0;
500000,3.737681,132.944121,1.395770,0.001482,0.07,0.09,137.72,0;
