Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
204800,0.481391,3.768064,0.363452,0.190606,0.12,0.05,8.10,2;
204800,0.477512,4.032837,0.365035,0.189161,0.10,0.06,16.77,1;
204800,0.478313,3.363152,0.363312,0.189105,0.10,0.06,6.61,2;
204800,0.482979,4.945101,0.365068,0.187927,0.10,0.06,6.92,2;
204800,0.487858,3.859109,0.364692,0.192178,0.12,0.03,6.80,2;
204800,0.493870,4.106708,0.363144,0.191971,0.11,0.06,8.17,2;
204800,0.482668,3.974471,0.364123,0.192992,0.12,0.05,6.90,2;
204800,0.496035,3.936857,0.362609,0.194361,0.11,0.05,8.10,2;
204800,0.482159,5.103750,0.370292,0.190771,0.08,0.07,7.16,2;
204800,0.486386,4.179873,0.365277,0.192410,0.11,0.06,7.89,2;
204800,0.481035,3.821975,0.364893,0.191045,0.08,0.08,8.15,2;
204800,0.479177,4.302662,0.368713,0.190789,0.10,0.07,8.09,2;
204800,0.479710,4.271517,0.363081,0.190445,0.06,0.09,8.12,1;
204800,0.485654,4.409653,0.366789,0.189151,0.13,0.04,8.14,2;
204800,0.478187,4.002089,0.370649,0.189388,0.10,0.07,8.13,2;
204800,0.479876,4.255937,0.365219,0.190191,0.09,0.04,8.04,1;
204800,0.480606,4.483386,0.366932,0.189139,0.09,0.07,8.13,2;
204800,0.484336,3.404219,0.365494,0.192161,0.12,0.03,10.79,1;
204800,0.484871,3.981347,0.365561,0.190141,0.10,0.07,7.00,2;
204800,0.481177,3.696323,0.365263,0.188587,0.11,0.04,8.22,2;
204800,0.483428,3.506388,0.366400,0.190598,0.13,0.04,8.10,2;
204800,0.480989,3.347603,0.366084,0.191709,0.07,0.09,8.15,2;
204800,0.494621,3.528504,0.365577,0.193020,0.10,0.06,10.82,1;
204800,0.484712,4.086337,0.365183,0.190052,0.11,0.05,7.34,2;
204800,0.480475,3.814228,0.365230,0.189995,0.08,0.07,7.38,2;
