Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
204800,0.477768,6.353575,0.365130,0.187713,0.11,0.04,8.53,1;
204800,0.484214,6.394125,0.367453,0.190764,0.10,0.07,12.95,1;
204800,0.484609,6.412981,0.367243,0.185846,0.12,0.04,8.67,1;
204800,0.482984,6.410266,0.366594,0.190940,0.09,0.07,7.79,2;
204800,0.479379,6.456989,0.366875,0.185644,0.13,0.05,8.08,2;
204800,0.502296,6.416265,0.366735,0.193687,0.10,0.06,7.81,2;
204800,0.490662,6.387253,0.366626,0.185626,0.07,0.08,7.74,2;
204800,0.480081,6.354752,0.367144,0.185529,0.10,0.06,8.06,2;
204800,0.478362,6.381976,0.366580,0.187576,0.08,0.06,7.81,1;
204800,0.480376,6.415157,0.367455,0.187791,0.12,0.04,7.81,2;
204800,0.478658,6.304611,0.365659,0.185842,0.07,0.09,7.98,2;
204800,0.479031,6.412441,0.365444,0.185541,0.08,0.07,7.80,2;
204800,0.483782,6.421244,0.365546,0.189035,0.09,0.07,8.06,2;
204800,0.476907,6.385247,0.366986,0.187528,0.09,0.08,13.09,1;
204800,0.484394,6.350434,0.366023,0.187121,0.06,0.10,7.78,2;
204800,0.482150,6.421776,0.365756,0.186687,0.09,0.08,11.25,1;
204800,0.479988,6.456676,0.365489,0.185301,0.10,0.07,8.01,2;
204800,0.481966,6.344540,0.364834,0.186399,0.09,0.05,7.72,2;
204800,0.481080,6.364590,0.365950,0.185200,0.08,0.06,8.11,1;
204800,0.481896,6.452203,0.365309,0.190523,0.09,0.07,8.16,2;
204800,0.483152,6.445555,0.365041,0.189077,0.10,0.05,7.81,2;
204800,0.478248,6.340557,0.366426,0.187298,0.10,0.05,13.45,1;
204800,0.489895,6.363800,0.366605,0.187136,0.06,0.09,7.76,2;
204800,0.478467,6.398472,0.367044,0.188250,0.08,0.08,7.78,2;
204800,0.479865,6.383825,0.366141,0.186515,0.09,0.06,14.86,1;
