Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
150000,1.156364,25.445562,0.351075,0.000597,0.09,0.06,27.53,0;
150000,1.193822,25.367713,0.350783,0.000565,0.07,0.09,27.46,0;
150000,1.161972,25.476759,0.352565,0.000565,0.08,0.09,30.06,0;
150000,1.178812,25.402318,0.350846,0.000593,0.12,0.03,27.46,0;
150000,1.149316,25.526496,0.350704,0.000573,0.08,0.06,30.18,0;
150000,1.153772,25.410591,0.351151,0.000571,0.10,0.04,27.44,0;
150000,1.171257,25.572292,0.351232,0.000587,0.11,0.05,30.20,0;
150000,1.159499,25.498106,0.351801,0.000568,0.07,0.07,27.55,0;
150000,1.152572,25.516841,0.350786,0.000567,0.07,0.07,27.57,0;
150000,1.201367,25.690046,0.351439,0.000570,0.10,0.06,28.21,0;
150000,1.154718,25.429258,0.351655,0.000568,0.11,0.06,27.47,0;
150000,1.155288,25.526492,0.349255,0.000569,0.09,0.08,27.61,0;
150000,1.190438,25.576511,0.350227,0.000607,0.13,0.03,27.62,0;
150000,1.183426,25.347367,0.349665,0.000574,0.10,0.06,29.96,0;
150000,1.200566,25.423841,0.349420,0.000559,0.13,0.04,27.52,0;
150000,1.149568,25.456511,0.349366,0.000569,0.09,0.07,27.55,0;
150000,1.147378,25.684212,0.350209,0.000558,0.10,0.06,29.60,0;
150000,1.195622,25.373359,0.351037,0.000567,0.09,0.08,27.46,0;
150000,1.154073,25.359478,0.350087,0.000564,0.09,0.08,27.40,0;
150000,1.203107,25.454996,0.350122,0.000565,0.10,0.07,27.94,0;
150000,1.153192,25.475789,0.350013,0.000568,0.08,0.08,27.58,0;
150000,1.194556,25.484633,0.350176,0.000566,0.13,0.03,30.18,0;
150000,1.171197,25.463409,0.350453,0.000567,0.13,0.03,27.55,0;
150000,1.192731,25.432894,0.350241,0.000566,0.14,0.03,27.51,0;
150000,1.150240,25.506657,0.350198,0.000563,0.12,0.06,27.52,0;
