Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
150000,1.159660,9.700895,0.356178,0.000573,0.10,0.06,11.82,1;
150000,1.205245,9.668121,0.357484,0.000582,0.12,0.04,11.78,1;
150000,1.170894,9.738220,0.364945,0.000568,0.09,0.04,14.54,1;
150000,1.188328,9.729055,0.356921,0.000581,0.09,0.08,14.29,1;
150000,1.156389,9.650514,0.360413,0.000567,0.12,0.05,11.80,1;
150000,1.166194,9.698698,0.358163,0.000573,0.12,0.05,14.48,1;
150000,1.193723,9.624790,0.361362,0.000573,0.09,0.08,11.82,1;
150000,1.165460,9.677660,0.357846,0.000566,0.08,0.07,11.78,1;
150000,1.187294,9.666735,0.359704,0.000569,0.08,0.07,11.84,1;
150000,1.153602,9.793492,0.357313,0.000574,0.11,0.06,11.89,1;
150000,1.199246,9.737839,0.356382,0.000573,0.13,0.03,11.89,1;
150000,1.165229,9.865324,0.362629,0.000591,0.09,0.06,11.95,1;
150000,1.154424,9.745884,0.355636,0.000573,0.12,0.06,11.90,1;
150000,1.190911,9.745696,0.356417,0.000573,0.09,0.07,11.89,1;
150000,1.150716,9.829079,0.366307,0.000574,0.10,0.07,11.92,1;
150000,1.150006,9.915930,0.363791,0.000573,0.11,0.06,12.02,1;
150000,1.164094,9.945410,0.357193,0.000601,0.13,0.04,17.47,1;
150000,1.147792,9.884320,0.356175,0.000571,0.09,0.07,14.32,1;
150000,1.157230,9.854484,0.356648,0.000566,0.05,0.10,11.95,1;
150000,1.146002,9.825118,0.356683,0.000562,0.12,0.05,11.97,1;
150000,1.155246,9.875200,0.359924,0.000575,0.19,0.07,12.00,2;
150000,1.184353,9.893602,0.356349,0.000568,0.11,0.05,11.96,1;
150000,1.148503,9.968078,0.356238,0.000735,0.13,0.04,12.03,1;
150000,1.148744,9.890285,0.379896,0.000572,0.10,0.06,12.03,1;
150000,1.195127,9.866820,0.361607,0.000572,0.08,0.08,11.98,1;
