Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
150000,1.146446,12.224854,0.349677,0.000543,0.06,0.08,19.50,0;
150000,1.150953,12.198423,0.349187,0.000540,0.11,0.05,14.29,1;
150000,1.167891,12.215499,0.348686,0.000540,0.06,0.10,14.33,1;
150000,1.165104,12.202498,0.350481,0.000545,0.13,0.03,14.58,1;
150000,1.185621,12.191896,0.351959,0.000546,0.10,0.07,14.63,1;
150000,1.146839,12.237110,0.351428,0.000541,0.10,0.06,14.60,1;
150000,1.145400,12.261833,0.350369,0.000539,0.14,0.03,14.62,1;
150000,1.154384,12.228003,0.348621,0.000542,0.12,0.04,15.91,1;
150000,1.175122,12.236260,0.350462,0.000545,0.10,0.05,16.27,1;
150000,1.184168,12.203853,0.349013,0.000543,0.07,0.08,16.35,0;
150000,1.148952,12.198709,0.351016,0.000537,0.11,0.05,14.22,1;
150000,1.146140,12.183564,0.348338,0.000537,0.11,0.06,14.95,1;
150000,1.147804,12.253596,0.352514,0.000549,0.10,0.06,14.62,1;
150000,1.149559,12.244240,0.350399,0.000552,0.07,0.09,16.30,1;
150000,1.193171,12.225644,0.349825,0.000544,0.10,0.06,14.62,1;
150000,1.151118,12.208941,0.349937,0.000562,0.12,0.06,14.59,1;
150000,1.192084,12.194401,0.350256,0.000571,0.11,0.03,14.31,1;
150000,1.175157,12.268131,0.349129,0.000537,0.11,0.04,14.39,1;
150000,1.149974,12.199782,0.349132,0.000547,0.08,0.08,14.30,1;
150000,1.147740,12.235035,0.350697,0.000543,0.13,0.01,17.18,0;
150000,1.152470,12.262955,0.349160,0.000542,0.07,0.09,14.42,1;
150000,1.158132,12.261044,0.350578,0.000568,0.11,0.05,15.50,1;
150000,1.186596,12.278223,0.350946,0.000539,0.09,0.07,14.61,1;
150000,1.149416,12.203335,0.350477,0.000542,0.10,0.05,16.29,1;
150000,1.145755,12.212522,0.351006,0.000550,0.11,0.06,14.59,1;
