Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
819200,1.915893,20.254392,1.828748,0.785435,0.09,0.06,30.47,0;
819200,1.920885,20.078996,1.821795,0.778271,0.06,0.07,30.60,0;
819200,1.927275,19.988353,1.841115,0.795562,0.11,0.05,28.72,0;
819200,1.911725,19.470751,1.835619,0.766901,0.09,0.06,30.90,0;
819200,1.919126,18.306995,1.825452,0.776414,0.08,0.07,31.43,0;
819200,1.931123,18.865677,1.825095,0.774394,0.11,0.05,31.85,0;
819200,1.923357,20.026828,1.831537,0.781696,0.08,0.05,30.84,0;
819200,1.929587,22.159143,1.842970,0.772231,0.08,0.05,30.76,0;
819200,1.972463,19.304112,1.841148,0.775089,0.08,0.06,29.72,0;
819200,1.917551,26.143401,1.871144,0.786342,0.09,0.05,33.01,0;
819200,1.915978,19.953449,1.829174,0.794831,0.11,0.02,30.53,0;
819200,1.994995,18.418434,1.828579,0.781469,0.08,0.06,33.18,0;
819200,1.964153,20.529892,1.866894,0.768712,0.08,0.06,29.60,0;
819200,1.988714,19.379125,1.820474,0.780715,0.10,0.03,28.15,0;
819200,1.962147,18.387339,1.836633,0.767668,0.11,0.03,28.85,0;
819200,1.933312,20.522490,1.817997,0.766789,0.08,0.06,31.63,0;
819200,1.931533,21.164076,1.816192,0.754880,0.10,0.03,30.99,0;
819200,1.916857,19.162842,1.824022,0.781811,0.06,0.06,33.82,0;
819200,1.949600,19.799573,1.843624,0.772483,0.09,0.05,34.09,0;
819200,1.934084,20.342184,1.820614,0.772419,0.09,0.05,30.65,0;
819200,2.024250,19.710463,1.843079,0.770411,0.11,0.04,30.92,0;
819200,1.909652,19.493897,1.829028,0.781282,0.12,0.04,29.21,0;
819200,1.940425,19.151213,1.856442,0.777522,0.08,0.04,31.10,0;
819200,1.920691,19.088139,1.868498,0.795788,0.13,0.02,31.03,0;
819200,2.004456,20.310900,1.843773,0.818173,0.09,0.05,32.12,0;
