Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
819200,2.033836,18.776927,1.976533,0.826054,0.41,0.05,27.12,1;
819200,2.081345,16.529329,2.125987,1.039783,0.16,0.07,26.63,0;
819200,2.132522,14.953512,2.038806,0.865789,0.22,0.02,24.71,0;
819200,2.201857,16.301922,2.106574,0.964332,0.19,0.05,27.48,0;
819200,2.249774,16.015638,1.993817,0.861921,0.19,0.07,28.16,0;
819200,2.129776,16.138666,2.056695,0.885258,0.16,0.11,28.91,0;
819200,2.094266,16.172761,2.068012,0.951135,0.19,0.07,26.55,1;
819200,2.090126,14.265887,2.078319,0.850966,0.21,0.02,22.83,1;
819200,2.084648,16.679122,2.012437,0.899367,0.05,0.10,25.39,0;
819200,2.138941,16.907157,2.029076,0.858374,0.15,0.10,27.09,0;
819200,2.153679,14.900529,2.055087,0.971250,0.18,0.06,25.13,0;
819200,2.133440,15.300605,1.987246,0.875174,0.17,0.06,24.78,0;
819200,2.143402,14.578736,2.061685,0.892316,0.20,0.04,25.56,0;
819200,2.119409,15.104245,2.104973,1.054793,0.15,0.09,25.34,0;
819200,2.077589,15.877314,2.021386,0.874396,0.18,0.05,25.87,0;
819200,2.128702,16.011546,2.145725,0.946072,0.16,0.07,26.63,0;
819200,2.120808,15.793221,2.012621,0.905051,0.14,0.11,25.75,1;
819200,2.098236,15.703773,2.032890,0.839464,0.16,0.10,25.43,1;
819200,2.144119,16.257273,2.031055,0.871814,0.18,0.06,25.36,0;
819200,2.106470,15.325061,2.094432,0.999797,0.09,0.06,26.97,0;
819200,2.142200,16.918161,2.069591,0.969614,0.19,0.08,27.16,1;
819200,2.141785,15.465852,2.016102,0.949269,0.39,0.07,25.13,1;
819200,2.075220,15.160856,2.067901,0.944125,0.20,0.06,27.69,0;
819200,2.111535,17.555263,2.075970,0.977902,0.18,0.08,26.63,0;
819200,2.149014,15.691666,2.041698,0.918205,0.18,0.05,25.11,0;
