Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
204800,0.479975,6.441106,0.366744,0.185749,0.07,0.06,8.11,1;
204800,0.484502,6.358971,0.366378,0.189113,0.12,0.04,8.13,2;
204800,0.486295,6.378155,0.366203,0.189615,0.11,0.05,17.87,0;
204800,0.482021,6.490735,0.366642,0.187326,0.12,0.04,7.84,2;
204800,0.482097,6.374278,0.367426,0.185898,0.10,0.06,7.76,2;
204800,0.477581,6.390858,0.366796,0.187397,0.08,0.08,7.77,2;
204800,0.480650,6.367996,0.366457,0.185449,0.07,0.10,7.74,2;
204800,0.481386,6.378068,0.364223,0.184805,0.13,0.03,7.73,2;
204800,0.480488,6.519236,0.366913,0.185746,0.10,0.06,8.11,2;
204800,0.485882,6.469286,0.367478,0.190020,0.10,0.06,8.13,2;
204800,0.479982,6.403231,0.365043,0.185425,0.05,0.08,8.13,1;
204800,0.485475,6.362297,0.366993,0.186008,0.07,0.08,8.10,2;
204800,0.478378,6.371315,0.366714,0.187946,0.12,0.04,7.76,2;
204800,0.480645,6.395956,0.364671,0.187447,0.13,0.03,8.10,2;
204800,0.478443,6.372186,0.365789,0.187459,0.09,0.07,8.16,1;
204800,0.479491,6.387130,0.366754,0.185451,0.12,0.03,7.77,2;
204800,0.480414,6.371488,0.366629,0.187320,0.09,0.06,8.08,2;
204800,0.482608,6.466020,0.365008,0.185826,0.10,0.06,7.86,2;
204800,0.491626,6.374322,0.367448,0.191399,0.11,0.05,8.01,2;
204800,0.487694,6.352843,0.367696,0.189370,0.11,0.07,7.76,2;
204800,0.478201,6.408683,0.365339,0.186414,0.13,0.04,8.11,2;
204800,0.480238,6.409997,0.366930,0.186833,0.10,0.05,7.79,2;
204800,0.484559,6.356996,0.366781,0.187555,0.08,0.08,16.09,1;
204800,0.482962,6.476206,0.366739,0.187703,0.13,0.03,10.78,1;
204800,0.478660,6.557933,0.367233,0.185761,0.11,0.05,7.95,2;
