Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
500000,4.266703,35.988049,1.574713,0.001935,0.14,0.02,56.20,0;
500000,4.312974,36.523557,1.585416,0.001494,0.18,0.09,54.34,0;
500000,4.250899,37.389201,1.575830,0.001551,0.10,0.07,55.28,0;
500000,4.114218,35.912803,1.557518,0.001830,0.08,0.06,55.82,0;
500000,4.099873,36.353674,1.561540,0.001778,0.08,0.08,55.30,0;
500000,4.224205,35.638261,1.597319,0.001514,0.23,0.05,55.21,0;
500000,4.281843,35.137985,1.578614,0.001473,0.11,0.06,57.87,0;
500000,4.221226,35.872608,1.594762,0.001500,0.09,0.06,53.83,0;
500000,4.232714,36.186292,1.585727,0.001502,0.06,0.10,55.71,0;
500000,4.173025,37.800515,1.536231,0.002053,0.07,0.09,57.67,0;
500000,4.141734,35.006659,1.573219,0.001838,0.11,0.05,57.01,0;
500000,4.240144,35.446364,1.495146,0.001507,0.12,0.04,55.39,0;
500000,4.222162,33.164234,1.557414,0.001876,0.10,0.06,51.52,0;
500000,4.325963,35.598595,1.605770,0.001910,0.11,0.03,55.69,0;
500000,4.199057,35.222324,1.553096,0.001478,0.11,0.07,55.28,0;
500000,4.357044,34.235418,1.595334,0.001485,0.12,0.04,55.25,0;
500000,4.313186,35.702213,1.540095,0.002040,0.07,0.08,53.67,0;
500000,4.164942,36.228795,1.524006,0.001513,0.09,0.06,54.85,0;
500000,4.359029,36.909545,1.596407,0.001788,0.08,0.08,54.33,0;
500000,4.252306,35.334484,1.588412,0.001597,0.11,0.05,51.71,0;
500000,4.278395,36.117331,1.538074,0.001477,0.08,0.06,54.99,0;
500000,4.120970,34.579913,1.603815,0.001500,0.12,0.03,53.35,0;
500000,4.323233,36.704818,1.555497,0.001450,0.09,0.08,55.12,0;
500000,4.254160,36.338872,1.564187,0.002028,0.13,0.03,55.07,0;
500000,4.272861,34.574196,1.582109,0.001688,0.11,0.07,55.11,0;
