Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
500000,3.748538,132.660432,1.396835,0.001477,0.12,0.04,137.49,0;
500000,3.739767,132.093296,1.396199,0.001485,0.11,0.06,136.89,0;
500000,3.745488,132.574093,1.395899,0.001491,0.07,0.09,137.35,0;
500000,3.738958,131.934140,1.397436,0.001508,0.06,0.10,136.70,0;
500000,3.733756,132.020109,1.398074,0.001506,0.09,0.08,136.79,0;
500000,3.737281,131.750467,1.395787,0.001486,0.11,0.05,136.55,0;
500000,3.760875,131.888207,1.398542,0.001485,0.09,0.08,136.70,0;
500000,3.756067,132.239449,1.395993,0.001492,0.14,0.04,137.02,0;
500000,3.769352,132.025884,1.396453,0.001495,0.11,0.05,136.84,0;
500000,3.762108,133.370886,1.400762,0.001471,0.15,0.01,138.20,0;
500000,3.771430,132.073673,1.400216,0.001488,0.11,0.04,136.85,0;
500000,3.750945,132.714491,1.398755,0.001490,0.10,0.07,137.48,0;
500000,3.739044,132.548087,1.402078,0.001510,0.08,0.06,137.30,0;
500000,3.741127,132.432851,1.399594,0.001488,0.13,0.04,137.23,0;
500000,3.753443,132.557344,1.398718,0.001500,0.10,0.06,137.32,0;
500000,3.741002,131.910004,1.397045,0.001495,0.09,0.06,136.68,0;
500000,3.743784,132.647774,1.398270,0.001509,0.13,0.03,137.45,0;
500000,3.746822,131.817775,1.399929,0.001486,0.13,0.05,136.66,0;
500000,3.740770,132.813936,1.398652,0.001489,0.10,0.07,137.60,0;
500000,3.743566,131.999208,1.399869,0.001496,0.10,0.06,136.73,0;
500000,3.757252,132.814059,1.399221,0.001491,0.09,0.05,137.60,0;
500000,3.750504,132.002445,1.400101,0.001488,0.06,0.10,136.78,0;
500000,3.746703,131.817367,1.397780,0.001487,0.12,0.05,136.64,0;
500000,3.751324,133.950279,1.401367,0.001486,0.12,0.05,138.75,0;
500000,3.775355,131.810175,1.404475,0.001480,0.10,0.06,136.60,0;
