Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
500000,3.827703,61.699060,1.432846,0.001476,0.11,0.07,88.18,0;
500000,3.839748,64.481373,1.429326,0.001499,0.12,0.06,91.93,0;
500000,3.824524,63.392697,1.429137,0.001490,0.08,0.07,90.58,0;
500000,3.832157,58.637990,1.426374,0.001502,0.11,0.05,86.36,0;
500000,3.913812,60.483598,1.429436,0.001503,0.07,0.09,90.75,0;
500000,3.835288,62.211821,1.428726,0.001488,0.09,0.07,88.45,0;
500000,3.935489,64.860149,1.429243,0.001494,0.08,0.06,89.91,0;
500000,3.936128,59.864532,1.427971,0.001494,0.07,0.09,88.39,0;
500000,3.744687,62.084150,1.435869,0.001497,0.11,0.06,90.53,0;
500000,3.794041,61.952946,1.427187,0.001487,0.12,0.05,88.41,0;
500000,3.922136,62.875198,1.432926,0.001521,0.10,0.05,85.44,0;
500000,3.885888,65.485714,1.426593,0.001472,0.10,0.05,90.70,0;
500000,3.894806,61.259241,1.427106,0.001483,0.11,0.06,89.23,0;
500000,3.916349,58.587324,1.432160,0.001492,0.05,0.09,87.70,0;
500000,3.859714,60.391138,1.430797,0.001489,0.12,0.03,88.14,0;
500000,3.881713,62.148488,1.430541,0.001493,0.10,0.05,93.42,0;
500000,3.818741,61.480447,1.424091,0.001491,0.05,0.12,87.97,0;
500000,3.929734,62.681579,1.423913,0.001500,0.11,0.03,90.86,0;
500000,3.894887,61.717482,1.426533,0.001483,0.07,0.09,88.98,0;
500000,3.907222,58.059180,1.430326,0.001487,0.09,0.08,85.26,0;
500000,3.868303,60.061522,1.431212,0.001486,0.08,0.07,88.73,0;
500000,3.839099,60.107095,1.426673,0.001498,0.16,0.01,88.37,0;
500000,3.852020,67.006399,1.425569,0.001482,0.12,0.05,94.32,0;
500000,3.888337,67.097025,1.427445,0.001484,0.13,0.04,91.84,0;
500000,3.909838,60.945036,1.423922,0.001484,0.08,0.09,86.57,0;
