Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
500000,3.917911,33.901555,1.448495,0.001497,0.12,0.05,51.99,0;
500000,3.911320,34.582268,1.445524,0.001510,0.08,0.09,50.64,0;
500000,3.780428,33.993064,1.453905,0.001474,0.12,0.05,55.36,0;
500000,3.762849,33.142184,1.476197,0.001503,0.12,0.05,51.18,0;
500000,3.907378,37.563279,1.484115,0.001517,0.13,0.03,54.70,0;
500000,4.051157,32.741851,1.470530,0.001520,0.09,0.08,56.45,0;
500000,3.958774,37.422442,1.467240,0.002057,0.09,0.07,60.78,0;
500000,3.949749,36.518779,1.490124,0.001510,0.08,0.09,53.19,0;
500000,3.886837,34.781844,1.558559,0.001474,0.09,0.06,51.94,0;
500000,3.970250,33.884109,1.501907,0.001542,0.12,0.04,51.03,0;
500000,4.083227,34.072646,1.492194,0.001503,0.08,0.08,55.00,0;
500000,4.058756,34.745571,1.558850,0.001491,0.11,0.05,52.41,0;
500000,4.124658,34.548757,1.487870,0.001901,0.13,0.04,54.83,0;
500000,4.063427,35.037832,1.524277,0.001466,0.11,0.06,53.44,0;
500000,4.195138,36.697348,1.509129,0.001630,0.10,0.06,55.03,0;
500000,4.085626,34.520987,1.564636,0.001511,0.14,0.03,53.70,0;
500000,4.230538,33.141791,1.545684,0.002022,0.10,0.06,51.76,0;
500000,4.142261,34.242928,1.524774,0.001535,0.12,0.05,52.85,0;
500000,3.996720,35.915795,1.562097,0.001505,0.13,0.04,54.86,0;
500000,4.134034,34.990976,1.569484,0.002015,0.13,0.03,52.84,0;
500000,4.111802,34.921092,1.538182,0.001486,0.09,0.07,55.26,0;
500000,4.047304,35.842023,1.583759,0.002074,0.12,0.06,54.51,0;
500000,4.189926,36.578295,1.567493,0.001454,0.12,0.05,55.09,0;
500000,4.224322,34.911551,1.544796,0.001512,0.10,0.06,53.61,0;
500000,4.105006,35.192049,1.552593,0.001650,0.13,0.03,52.81,0;
