Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
250000,1.440918,22.114556,0.613517,0.000979,0.10,0.05,31.62,0;
250000,1.439691,21.035438,0.615946,0.000939,0.10,0.06,30.05,0;
250000,1.426774,20.788523,0.616303,0.000993,0.11,0.05,30.87,0;
250000,1.438148,21.712191,0.617084,0.000955,0.13,0.04,34.27,0;
250000,1.450026,22.566727,0.616684,0.000947,0.12,0.04,35.24,0;
250000,1.439999,20.730424,0.613864,0.000976,0.06,0.08,30.40,0;
250000,1.434967,20.750359,0.616135,0.000969,0.12,0.04,31.10,0;
250000,1.433883,19.842972,0.614216,0.000947,0.08,0.07,30.46,0;
250000,1.421378,20.833200,0.611512,0.000988,0.09,0.06,32.59,0;
250000,1.426062,20.508283,0.612244,0.000962,0.10,0.06,35.36,0;
250000,1.438474,20.644293,0.615907,0.000978,0.13,0.02,30.40,0;
250000,1.444694,20.082531,0.616716,0.000956,0.04,0.11,30.80,0;
250000,1.438698,19.142110,0.613400,0.000975,0.10,0.06,30.89,0;
250000,1.446597,21.632662,0.610735,0.000969,0.08,0.07,32.58,0;
250000,1.448722,20.893711,0.618454,0.000997,0.11,0.05,32.39,0;
250000,1.436218,20.098619,0.615165,0.001000,0.38,0.11,35.55,1;
250000,1.447020,21.229639,0.608168,0.000974,0.08,0.08,31.42,0;
250000,1.440485,19.414547,0.613585,0.000983,0.14,0.03,30.87,0;
250000,1.454587,22.001696,0.614032,0.000974,0.10,0.05,31.24,0;
250000,1.439297,21.911127,0.617421,0.000971,0.09,0.07,31.57,0;
250000,1.433713,18.032462,0.617323,0.000962,0.08,0.08,28.83,0;
250000,1.441132,21.938241,0.615737,0.000983,0.07,0.08,32.07,0;
250000,1.451240,21.621776,0.616527,0.000973,0.12,0.04,32.38,0;
250000,1.438695,21.931864,0.620348,0.000978,0.11,0.05,32.61,0;
250000,1.443117,22.904108,0.608093,0.000934,0.12,0.04,31.26,0;
