Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
500000,3.824115,61.155966,1.424028,0.001494,0.14,0.03,90.81,0;
500000,3.883285,57.533385,1.432733,0.001513,0.09,0.07,87.22,0;
500000,3.839270,56.236666,1.429038,0.001499,0.10,0.05,86.11,0;
500000,3.741051,62.405996,1.426977,0.001503,0.10,0.04,89.64,0;
500000,3.782392,60.656647,1.432373,0.001463,0.12,0.05,87.12,0;
500000,3.901959,58.855328,1.426237,0.001471,0.09,0.07,86.67,0;
500000,3.800666,58.185338,1.429836,0.001473,0.08,0.09,87.09,0;
500000,3.908099,61.571164,1.425539,0.001481,0.13,0.04,87.08,0;
500000,3.892625,59.798733,1.433587,0.001515,0.09,0.07,86.71,0;
500000,3.846081,59.792732,1.435815,0.001498,0.10,0.04,90.54,0;
500000,3.887938,68.154315,1.425304,0.001476,0.15,0.03,88.59,0;
500000,3.887606,63.020604,1.429466,0.001499,0.09,0.07,89.22,0;
500000,3.938250,59.481792,1.424203,0.001486,0.09,0.08,88.01,0;
500000,3.889338,62.654075,1.426032,0.001499,0.14,0.03,90.26,0;
500000,3.703744,61.301868,1.421361,0.001487,0.09,0.07,89.10,0;
500000,3.914773,59.780049,1.426346,0.001485,0.10,0.06,87.07,0;
500000,3.896824,60.440707,1.422633,0.001491,0.14,0.02,88.40,0;
500000,3.906964,68.160751,1.432398,0.001486,0.06,0.08,91.15,0;
500000,3.899422,64.263113,1.424855,0.001504,0.11,0.04,89.49,0;
500000,3.906426,65.626919,1.426474,0.001487,0.08,0.07,91.41,0;
500000,3.908589,63.690775,1.424081,0.001507,0.09,0.07,89.37,0;
500000,3.725062,64.972442,1.429988,0.001486,0.10,0.05,91.04,0;
500000,3.729154,59.527910,1.426350,0.001482,0.09,0.06,86.91,0;
500000,3.887345,61.798839,1.426462,0.001485,0.07,0.09,89.01,0;
500000,3.825756,60.942467,1.424838,0.001479,0.08,0.07,88.53,0;
