Nvert,init,tarjan,split,merge,user,system,elapsed,pCPU
500000,4.108852,33.256687,1.552385,0.001881,0.13,0.02,51.75,0;
500000,4.342234,35.314458,1.579227,0.001581,0.10,0.07,53.63,0;
500000,4.071702,35.847874,1.545191,0.001484,0.10,0.06,57.55,0;
500000,4.219157,35.827427,1.537870,0.001504,0.11,0.06,55.76,0;
500000,4.051401,34.365074,1.611147,0.001510,0.11,0.06,52.64,0;
500000,4.269095,36.091566,1.553127,0.001456,0.11,0.06,54.63,0;
500000,4.312259,36.769810,1.542563,0.001785,0.12,0.05,56.13,0;
500000,4.251483,34.895082,1.592556,0.001680,0.10,0.06,55.28,0;
500000,3.979457,39.506653,1.599447,0.001499,0.11,0.04,57.69,0;
500000,4.261516,33.137300,1.560433,0.001543,0.11,0.06,57.69,0;
500000,4.187079,35.741737,1.546256,0.002032,0.10,0.07,53.32,0;
500000,4.222397,35.865194,1.553870,0.001548,0.14,0.03,56.38,0;
500000,4.182988,34.125967,1.557393,0.001750,0.09,0.06,55.17,0;
500000,4.108484,34.982142,1.597073,0.001522,0.07,0.10,53.81,0;
500000,4.027397,34.584866,1.561019,0.001575,0.24,0.04,54.13,0;
500000,4.125666,37.082893,1.575569,0.001884,0.10,0.05,55.70,0;
500000,4.180893,35.474623,1.590058,0.001517,0.17,0.10,58.99,0;
500000,4.186054,34.731106,1.561306,0.001720,0.09,0.07,53.46,0;
500000,4.045716,33.088695,1.573476,0.001675,0.11,0.06,54.47,0;
500000,4.148328,36.527463,1.604017,0.001920,0.12,0.05,54.31,0;
500000,4.368179,34.668204,1.546290,0.001597,0.09,0.07,54.97,0;
500000,4.236505,36.491055,1.522010,0.001881,0.10,0.06,54.67,0;
500000,4.104902,36.282563,1.524798,0.001478,0.12,0.04,54.34,0;
500000,4.283428,36.787191,1.554556,0.001524,0.09,0.08,55.72,0;
500000,4.260113,35.860663,1.612307,0.001481,0.10,0.06,56.27,0;
